# x y r theta psi omega ur utheta ux uy speed
-4.1959507002e-01 2.1990045818e-02 4.2017089963e-01 3.0892327760e+00 2.8632370415e-01 8.5295150758e-106 -1.2996823134e+01 -1.4290878167e+00 1.3053804117e+01 7.4692813470e-01 1.3075155967e+01
-4.3804912755e-01 2.2957181992e-02 4.3865028251e-01 3.0892327760e+00 3.1242847905e-01 -4.4475887424e-108 -1.3584325328e+01 -1.3981908661e+00 1.3638884138e+01 6.8532603819e-01 1.3656091400e+01
-4.5850608366e-01 2.4029285632e-02 4.5913531265e-01 3.0892327760e+00 3.4074227189e-01 -8.1209612164e-110 -1.4154390981e+01 -1.3681994632e+00 1.4206598908e+01 6.2554080634e-01 1.4220364054e+01
-4.8118332160e-01 2.5217749313e-02 4.8184367160e-01 3.0892327760e+00 3.7146015772e-01 7.3334134368e-112 -1.4703202709e+01 -1.3393143478e+00 1.4753146778e+01 5.6797269044e-01 1.4764075753e+01
-5.0632181813e-01 2.6535202091e-02 5.0701666685e-01 3.0892327760e+00 4.0480082835e-01 -1.2548245663e-114 -1.5227374120e+01 -1.3117139269e+00 1.5275155336e+01 5.1297708287e-01 1.5283766421e+01
-5.3418870429e-01 2.7995643710e-02 5.3492179602e-01 3.0892327760e+00 4.4101003480e-01 -1.2838022065e-116 -1.5724036180e+01 -1.2855497235e+00 1.5769767409e+01 4.6085545282e-01 1.5776499989e+01
-5.6508010400e-01 2.9614593368e-02 5.6585558942e-01 3.0892327760e+00 4.8036434735e-01 1.0325296461e-118 -1.6190900685e+01 -1.2609430110e+00 1.6234704277e+01 4.1184866260e-01 1.6239927410e+01
-5.9932428076e-01 3.1409254625e-02 6.0014676104e-01 3.0892327760e+00 5.2317523076e-01 -4.0263471195e-121 -1.6626297821e+01 -1.2379827896e+00 1.6668303071e+01 3.6613298197e-01 1.6672323792e+01
-6.3728512597e-01 3.3398698222e-02 6.3815970166e-01 3.0892327760e+00 5.6979343666e-01 1.0282415110e-123 -1.7029186789e+01 -1.2167251674e+00 1.7069527355e+01 3.2381891323e-01 1.7072598596e+01
-6.7936602570e-01 3.5604064727e-02 6.8029835095e-01 3.0892327760e+00 6.2061372195e-01 -1.8314406056e-126 -1.7399140433e+01 -1.1971940985e+00 1.7437951814e+01 2.8495273322e-01 1.7440279858e+01
-7.2601414727e-01 3.8048789186e-02 7.2701048988e-01 3.0892327760e+00 6.7607991164e-01 2.1969193662e-129 -1.7736306605e+01 -1.1793833419e+00 1.7773723768e+01 2.4952047159e-01 1.7775475157e+01
-7.7772519099e-01 4.0758850152e-02 7.7879249904e-01 3.0892327760e+00 7.3669033661e-01 -1.2953254679e-132 -1.8041350399e+01 -1.1632594295e+00 1.8077505650e+01 2.1745389782e-01 1.8078813477e+01
-8.3504865768e-01 4.3763045742e-02 8.3619463336e-01 3.0892327760e+00 8.0300368908e-01 -1.1813901140e-135 -1.8315382298e+01 -1.1487653828e+00 1.8350403438e+01 1.8863799324e-01 1.8351372991e+01
-8.9859368785e-01 4.7093299658e-02 8.9982686930e-01 3.0892327760e+00 8.7564535288e-01 4.4759916763e-138 -1.8559877655e+01 -1.1358248975e+00 1.8593886469e+01 1.6291934417e-01 1.8594600204e+01
-9.6903553466e-01 5.0785000418e-02 9.7036538670e-01 3.0892327760e+00 9.5531427865e-01 -7.1230127254e-141 -1.8776592765e+01 -1.1243467206e+00 1.8809703858e+01 1.4011490519e-01 1.8810225714e+01
-1.0471227394e+00 5.4877377409e-02 1.0485597541e+00 3.0892327760e+00 1.0427904876e+00 7.9899102331e-144 -1.8967482285e+01 -1.1142289724e+00 1.8999802249e+01 1.2002063739e-01 1.9000181326e+01
-1.1336850858e+00 5.9413917755e-02 1.1352408940e+00 3.0892327760e+00 1.1389432994e+00 -7.0140068343e-147 -1.9134621855e+01 -1.1053632078e+00 1.9166248762e+01 1.0241961378e-01 1.9166522412e+01
-1.2296424177e+00 6.4442828423e-02 1.2313299125e+00 3.0892327760e+00 1.2447403923e+00 5.0236603617e-150 -1.9280138821e+01 -1.0976380645e+00 1.9311161999e+01 8.7089287934e-02 1.9311358375e+01
-1.3360144133e+00 7.0017548490e-02 1.3378478873e+00 3.0892327760e+00 1.3612578133e+00 -3.0001278207e-153 -1.9406152900e+01 -1.0909423971e+00 1.9436652955e+01 7.3807729473e-02 1.9436793092e+01
-1.4539314211e+00 7.6197317009e-02 1.4559267181e+00 3.0892327760e+00 1.4896910669e+00 1.5137951450e-156 -1.9514727675e+01 -1.0851678492e+00 1.9544776716e+01 6.2358730694e-02 1.9544876195e+01
-1.5846464712e+00 8.3047802502e-02 1.5868211544e+00 3.0892327760e+00 1.6313674235e+00 -6.5112206133e-160 -1.9607832991e+01 -1.0802108553e+00 1.9637495005e+01 5.2535774469e-02 1.9637565279e+01
-1.7295485903e+00 9.0641800780e-02 1.7319221294e+00 3.0892327760e+00 1.7877595959e+00 2.4027324522e-163 -1.9687317675e+01 -1.0759741025e+00 1.9716649024e+01 4.4144920999e-02 1.9716698443e+01
-1.8901775624e+00 9.9060008498e-02 1.8927715401e+00 3.0892327760e+00 1.9605009483e+00 -7.6436407984e-167 -1.9754891565e+01 -1.0723675012e+00 1.9783941551e+01 3.7006718337e-02 1.9783976162e+01
-2.0682402908e+00 1.0839188067e-01 2.0710786321e+00 3.0892327760e+00 2.1514024125e+00 2.1042632253e-170 -1.9812115550e+01 -1.0693087333e+00 1.9840927030e+01 3.0957270305e-02 1.9840951181e+01
-2.2656289364e+00 1.1873658123e-01 2.2687381632e+00 3.0892327760e+00 2.3624713030e+00 -5.0285249956e-174 -1.9860398240e+01 -1.0667234487e+00 1.9889008246e+01 2.5848608051e-02 1.9889025043e+01
-2.4844410243e+00 1.3020403685e-01 2.4878505370e+00 3.0892327760e+00 2.5959322388e+00 1.0457423265e-177 -1.9900997832e+01 -1.0645451852e+00 1.9929438196e+01 2.1548511337e-02 1.9929449846e+01
-2.7270017335e+00 1.4291610495e-01 2.7307441234e+00 3.0892327760e+00 2.8542504007e+00 -1.8966072670e-181 -1.9935027904e+01 -1.0627150787e+00 1.9963325851e+01 1.7939916494e-02 1.9963333912e+01
-2.9958886043e+00 1.5700786873e-01 3.0000000000e+00 3.0892327760e+00 3.1401573746e+00 0.0000000000e+00 -1.9972590695e+01 -1.0467191249e+00 2.0000000000e+01 0.0000000000e+00 2.0000000000e+01

-2.5000000000e-01 3.0616169979e-17 2.5000000000e-01 3.1415926536e+00 0.0000000000e+00 9.2521654369e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
-2.5001000000e-01 3.0617394625e-17 2.5001000000e-01 3.1415926536e+00 -4.6260827185e-12 9.0998991300e-02 -7.2997053598e-05 9.1765185254e-07 7.2997053598e-05 -9.1765185254e-07 7.3002821308e-05
-2.5002108534e-01 3.0618752188e-17 2.5002108534e-01 3.1415926536e+00 -2.0390363924e-11 8.6074193053e-02 -3.2172185547e-04 1.8991949306e-06 3.2172185547e-04 -1.8991949306e-06 3.2172746110e-04
-2.5003337383e-01 3.0620257094e-17 2.5003337383e-01 3.1415926536e+00 -5.0227902280e-11 7.6602378032e-02 -7.9741239280e-04 2.8987573094e-06 7.9741239280e-04 -2.8987573094e-06 7.9741766157e-04
-2.5004699603e-01 3.0621925333e-17 2.5004699603e-01 3.1415926536e+00 -9.6822774292e-11 6.2121860293e-02 -1.5586195007e-03 3.8435973383e-06 1.5586195007e-03 -3.8435973383e-06 1.5586242399e-03
-2.5006209671e-01 3.0623774633e-17 2.5006209671e-01 3.1415926536e+00 -1.6194606279e-10 4.2919340665e-02 -2.6693421562e-03 4.6365927934e-06 2.6693421562e-03 -4.6365927934e-06 2.6693461831e-03
-2.5007883634e-01 3.0625824646e-17 2.5007883634e-01 3.1415926536e+00 -2.4557293638e-10 2.0410513183e-02 -4.1955358422e-03 5.1664676839e-06 4.1955358422e-03 -5.1664676839e-06 4.1955390232e-03
-2.5009739279e-01 3.0628097155e-17 2.5009739279e-01 3.1415926536e+00 -3.4495609986e-10 -2.6285243671e-03 -6.1999386726e-03 5.3311903587e-06 6.1999386726e-03 -5.3311903587e-06 6.1999409647e-03
-2.5011796325e-01 3.0630616310e-17 2.5011796325e-01 3.1415926536e+00 -4.5406176081e-10 -2.2316024252e-02 -8.7358344798e-03 5.0743051926e-06 8.7358344798e-03 -5.0743051926e-06 8.7358359535e-03
-2.5014076631e-01 3.0633408880e-17 2.5014076631e-01 3.1415926536e+00 -5.6396530361e-10 -3.4699098051e-02 -1.1841379935e-02 4.4238854696e-06 1.1841379935e-02 -4.4238854696e-06 1.1841380762e-02
-2.5016604428e-01 3.0636504539e-17 2.5016604428e-01 3.1415926536e+00 -6.6470130859e-10 -3.7481166769e-02 -1.5537058264e-02 3.5112350173e-06 1.5537058264e-02 -3.5112350173e-06 1.5537058660e-02
-2.5019406579e-01 3.0639936183e-17 2.5019406579e-01 3.1415926536e+00 -7.4837090562e-10 -3.1582265818e-02 -1.9828784982e-02 2.5432576761e-06 1.9828784982e-02 -2.5432576761e-06 1.9828785145e-02
-2.5022512859e-01 3.0643740279e-17 2.5022512859e-01 3.1415926536e+00 -8.1212934806e-10 -2.1104018662e-02 -2.4717225397e-02 1.7246430266e-06 2.4717225397e-02 -1.7246430266e-06 2.4717225457e-02
-2.5025956276e-01 3.0647957249e-17 2.5025956276e-01 3.1415926536e+00 -8.5899871321e-10 -1.1060975131e-02 -3.0210268673e-02 1.1705411558e-06 3.0210268673e-02 -1.1705411558e-06 3.0210268696e-02
-2.5029773423e-01 3.0652631906e-17 2.5029773423e-01 3.1415926536e+00 -8.9561537219e-10 -4.4585716813e-03 -3.6332943940e-02 8.7400428292e-07 3.6332943940e-02 -8.7400428293e-07 3.6332943951e-02
-2.5034004861e-01 3.0657813923e-17 2.5034004861e-01 3.1415926536e+00 -9.2859887406e-10 -1.3547399957e-03 -4.3130576496e-02 7.5062387430e-07 4.3130576496e-02 -7.5062387430e-07 4.3130576503e-02
-2.5038695556e-01 3.0663558367e-17 2.5038695556e-01 3.1415926536e+00 -9.6230753458e-10 -3.0514307661e-04 -5.0666023132e-02 7.1122957595e-07 5.0666023132e-02 -7.1122957596e-07 5.0666023137e-02
-2.5043895352e-01 3.0669926281e-17 2.5043895352e-01 3.1415926536e+00 -9.9886354408e-10 -5.0314314558e-05 -5.9015296457e-02 7.0142957910e-07 5.9015296457e-02 -7.0142957911e-07 5.9015296462e-02
-2.5049659504e-01 3.0676985331e-17 2.5049659504e-01 3.1415926536e+00 -1.0391928910e-09 -6.0176962353e-06 -6.8264831850e-02 6.9914172418e-07 6.8264831850e-02 -6.9914172419e-07 6.8264831854e-02
-2.5056049264e-01 3.0684810531e-17 2.5056049264e-01 3.1415926536e+00 -1.0838298094e-09 -5.1820244522e-07 -7.8510817699e-02 6.9815327944e-07 7.8510817699e-02 -6.9815327945e-07 7.8510817702e-02
-2.5063132533e-01 3.0693485033e-17 2.5063132533e-01 3.1415926536e+00 -1.1332492004e-09 -3.1891467257e-08 -8.9859687215e-02 6.9722994947e-07 8.9859687215e-02 -6.9722994948e-07 8.9859687217e-02
-2.5070984580e-01 3.0703101017e-17 2.5070984580e-01 3.1415926536e+00 -1.1879558135e-09 -1.3896747393e-09 -1.0242905640e-01 6.9619163175e-07 1.0242905640e-01 -6.9619163177e-07 1.0242905640e-01
-2.5079688843e-01 3.0713760665e-17 2.5079688843e-01 3.1415926536e+00 -1.2485033865e-09 -4.2306479142e-11 -1.1634883613e-01 6.9501226741e-07 1.1634883613e-01 -6.9501226743e-07 1.1634883614e-01
-2.5089337817e-01 3.0725577251e-17 2.5089337817e-01 3.1415926536e+00 -1.3155011937e-09 -8.8154167250e-13 -1.3176245877e-01 6.9368132521e-07 1.3176245877e-01 -6.9368132523e-07 1.3176245877e-01
-2.5100034037e-01 3.0738676341e-17 2.5100034037e-01 3.1415926536e+00 -1.3896193949e-09 -1.2164752317e-14 -1.4882821539e-01 6.9218915661e-07 1.4882821539e-01 -6.9218915663e-07 1.4882821539e-01
-2.5111891163e-01 3.0753197133e-17 2.5111891163e-01 3.1415926536e+00 -1.4715946671e-09 -1.0506941114e-16 -1.6772070938e-01 6.9052590088e-07 1.6772070938e-01 -6.9052590090e-07 1.6772070938e-01
-2.5125035194e-01 3.0769293929e-17 2.5125035194e-01 3.1415926536e+00 -1.5622362647e-09 -5.0946002996e-19 -1.8863243245e-01 6.8868140146e-07 1.8863243245e-01 -6.8868140149e-07 1.8863243245e-01
-2.5139605804e-01 3.0787137779e-17 2.5139605804e-01 3.1415926536e+00 -1.6624325321e-09 -1.0551480820e-21 -2.1177546864e-01 6.8664517002e-07 2.1177546864e-01 -6.8664517004e-07 2.1177546864e-01
-2.5155757825e-01 3.0806918300e-17 2.5155757825e-01 3.1415926536e+00 -1.7731578829e-09 -4.4538921567e-26 -2.3738333094e-01 6.8440634718e-07 2.3738333094e-01 -6.8440634721e-07 2.3738333095e-01
-2.5173662894e-01 3.0828845686e-17 2.5173662894e-01 3.1415926536e+00 -1.8954802533e-09 5.1711183718e-29 -2.6571293369e-01 6.8195365789e-07 2.6571293369e-01 -6.8195365792e-07 2.6571293369e-01
-2.5193511279e-01 3.0853152947e-17 2.5193511279e-01 3.1415926536e+00 -2.0305690315e-09 -1.0176707102e-31 -2.9704670167e-01 6.7927536097e-07 2.9704670167e-01 -6.7927536100e-07 2.9704670167e-01
-2.5215513894e-01 3.0880098379e-17 2.5215513894e-01 3.1415926536e+00 -2.1797034558e-09 2.4825354781e-34 -3.3169481464e-01 6.7635919270e-07 3.3169481464e-01 -6.7635919274e-07 3.3169481464e-01
-2.5239904547e-01 3.0909968315e-17 2.5239904547e-01 3.1415926536e+00 -2.3442814621e-09 -6.4123676005e-37 -3.6999758209e-01 6.7319230444e-07 3.6999758209e-01 -6.7319230448e-07 3.6999758209e-01
-2.5266942424e-01 3.0943080164e-17 2.5266942424e-01 3.1415926536e+00 -2.5258289472e-09 1.4644379375e-39 -4.1232793884e-01 6.6976119415e-07 4.1232793884e-01 -6.6976119420e-07 4.1232793884e-01
-2.5296914839e-01 3.0979785786e-17 2.5296914839e-01 3.1415926536e+00 -2.7260093948e-09 -1.2978790782e-42 -4.5909404638e-01 6.6605163216e-07 4.5909404638e-01 -6.6605163221e-07 4.5909404638e-01
-2.5330140289e-01 3.1020475227e-17 2.5330140289e-01 3.1415926536e+00 -2.9466337891e-09 -1.7039314334e-44 -5.1074197783e-01 6.6204858175e-07 5.1074197783e-01 -6.6204858182e-07 5.1074197783e-01
-2.5366971841e-01 3.1065580869e-17 2.5366971841e-01 3.1415926536e+00 -3.1896707100e-09 1.8352087904e-46 -5.6775845584e-01 6.5773611549e-07 5.6775845584e-01 -6.5773611556e-07 5.6775845584e-01
-2.5407800880e-01 3.1115582021e-17 2.5407800880e-01 3.1415926536e+00 -3.4572564691e-09 -1.3367314889e-48 -6.3067360190e-01 6.5309732790e-07 6.3067360190e-01 -6.5309732798e-07 6.3067360190e-01
-2.5453061271e-01 3.1171010014e-17 2.5453061271e-01 3.1415926536e+00 -3.7517051027e-09 8.4335375982e-51 -7.0006364325e-01 6.4811424717e-07 7.0006364325e-01 -6.4811424726e-07 7.0006364325e-01
-2.5503233968e-01 3.1232453847e-17 2.5503233968e-01 3.1415926536e+00 -4.0755179827e-09 -4.9040520875e-53 -7.7655350792e-01 6.4276774681e-07 7.7655350792e-01 -6.4276774691e-07 7.7655350792e-01
-2.5558852125e-01 3.1300566445e-17 2.5558852125e-01 3.1415926536e+00 -4.4313927454e-09 2.6914813492e-55 -8.6081922081e-01 6.3703746122e-07 8.6081922081e-01 -6.3703746132e-07 8.6081922081e-01
-2.5620506760e-01 3.1376071596e-17 2.5620506760e-01 3.1415926536e+00 -4.8222311608e-09 -1.4095704736e-57 -9.5358999271e-01 6.3090170890e-07 9.5358999271e-01 -6.3090170901e-07 9.5358999271e-01
-2.5688853039e-01 3.1459771649e-17 2.5688853039e-01 3.1415926536e+00 -5.2511454761e-09 7.0844513684e-60 -1.0556498701e+00 6.2433742670e-07 1.0556498701e+00 -6.2433742683e-07 1.0556498701e+00
-2.5764617236e-01 3.1552556029e-17 2.5764617236e-01 3.1415926536e+00 -5.7214626621e-09 -3.4278398483e-62 -1.1678387870e+00 6.1732012207e-07 1.1678387870e+00 -6.1732012222e-07 1.1678387870e+00
-2.5848604447e-01 3.1655410699e-17 2.5848604447e-01 3.1415926536e+00 -6.2367258702e-09 1.5996682703e-64 -1.2910528281e+00 6.0982384999e-07 1.2910528281e+00 -6.0982385015e-07 1.2910528281e+00
-2.5941707154e-01 3.1769428631e-17 2.5941707154e-01 3.1415926536e+00 -6.8006922716e-09 -7.2079827769e-67 -1.4262434837e+00 6.0182122332e-07 1.4262434837e+00 -6.0182122349e-07 1.4262434837e+00
-2.6044914700e-01 3.1895821421e-17 2.6044914700e-01 3.1415926536e+00 -7.4173262939e-09 3.1380329493e-69 -1.5744156370e+00 5.9328346585e-07 1.5744156370e+00 -5.9328346604e-07 1.5744156370e+00
-2.6159323806e-01 3.2035932167e-17 2.6159323806e-01 3.1415926536e+00 -8.0907870981e-09 -1.3204461169e-71 -1.7366239939e+00 5.8418051848e-07 1.7366239939e+00 -5.8418051869e-07 1.7366239939e+00
-2.6286150227e-01 3.2191249738e-17 2.6286150227e-01 3.1415926536e+00 -8.8254089567e-09 5.3712282803e-74 -1.9139676292e+00 5.7448121373e-07 1.9139676292e+00 -5.7448121397e-07 1.9139676292e+00
-2.6426741668e-01 3.2363424595e-17 2.6426741668e-01 3.1415926536e+00 -9.6256729999e-09 -2.1121156030e-76 -2.1075822942e+00 5.6415353425e-07 2.1075822942e+00 -5.6415353451e-07 2.1075822942e+00
-2.6582592104e-01 3.2554286334e-17 2.6582592104e-01 3.1415926536e+00 -1.0496168608e-08 8.0277951955e-79 -2.3186301062e+00 5.5316496810e-07 2.3186301062e+00 -5.5316496839e-07 2.3186301062e+00
-2.6755357662e-01 3.2765863121e-17 2.6755357662e-01 3.1415926536e+00 -1.1441542534e-08 -2.9484939155e-81 -2.5482862339e+00 5.4148297852e-07 2.5482862339e+00 -5.4148297883e-07 2.5482862339e+00
-2.6946874213e-01 3.3000403251e-17 2.6946874213e-01 3.1415926536e+00 -1.2466433691e-08 1.0460925490e-83 -2.7977221947e+00 5.2907560775e-07 2.7977221947e+00 -5.2907560809e-07 2.7977221947e+00
-2.7159176881e-01 3.3260399035e-17 2.7159176881e-01 3.1415926536e+00 -1.3575391433e-08 -3.5834108879e-86 -3.0680854132e+00 5.1591223129e-07 3.0680854132e+00 -5.1591223167e-07 3.0680854132e+00
-2.7394521676e-01 3.3548613285e-17 2.7394521676e-01 3.1415926536e+00 -1.4772775113e-08 1.1844584972e-88 -3.3604747548e+00 5.0196447940e-07 3.3604747548e+00 -5.0196447981e-07 3.3604747548e+00
-2.7655409458e-01 3.3868108672e-17 2.7655409458e-01 3.1415926536e+00 -1.6062632798e-08 -3.7750956561e-91 -3.6759118456e+00 4.8720733571e-07 3.6759118456e+00 -4.8720733616e-07 3.6759118456e+00
-2.7944612518e-01 3.4222280274e-17 2.7944612518e-01 3.1415926536e+00 -1.7448557238e-08 1.1591920135e-93 -4.0153081464e+00 4.7162041585e-07 4.0153081464e+00 -4.7162041634e-07 4.0153081464e+00
-2.8265204035e-01 3.4614891649e-17 2.8265204035e-01 3.1415926536e+00 -1.8933517571e-08 -3.4259497125e-96 -4.3794279481e+00 4.5518944171e-07 4.3794279481e+00 -4.5518944225e-07 4.3794279481e+00
-2.8620590735e-01 3.5050114833e-17 2.8620590735e-01 3.1415926536e+00 -2.0519666097e-08 9.7347683853e-99 -4.7688477245e+00 4.3790787913e-07 4.7688477245e+00 -4.3790787972e-07 4.7688477245e+00
-2.9014549089e-01 3.5532574670e-17 2.9014549089e-01 3.1415926536e+00 -2.2208120117e-08 -2.6569975269e-101 -5.1839125999e+00 4.1977871368e-07 5.1839125999e+00 -4.1977871431e-07 5.1839125999e+00
-2.9451265444e-01 3.6067397957e-17 2.9451265444e-01 3.1415926536e+00 -2.3998720505e-08 6.5046964106e-104 -5.6246910698e+00 4.0081634782e-07 5.6246910698e+00 -4.0081634851e-07 5.6246910698e+00
-2.9935380512e-01 3.6660267926e-17 2.9935380512e-01 3.1415926536e+00 -2.5889770198e-08 -2.1867543263e-105 -6.0909295311e+00 3.8104853383e-07 6.0909295311e+00 -3.8104853458e-07 6.0909295311e+00
-3.0472038680e-01 3.7317484633e-17 3.0472038680e-01 3.1415926536e+00 -2.7877757965e-08 -7.4780087785e-106 -6.5820086125e+00 3.6051825802e-07 6.5820086125e+00 -3.6051825883e-07 6.5820086125e+00
-3.1066942678e-01 3.8046031910e-17 3.1066942678e-01 3.1415926536e+00 -2.9957075186e-08 -2.1043542936e-106 -7.0969037147e+00 3.3928547925e-07 7.0969037147e+00 -3.3928548012e-07 7.0969037147e+00
-3.1726414176e-01 3.8853651569e-17 3.1726414176e-01 3.1415926536e+00 -3.2119736308e-08 -3.4015283679e-107 -7.6341525186e+00 3.1742857027e-07 7.6341525186e+00 -3.1742857121e-07 7.6341525186e+00
-3.2457460965e-01 3.9748925679e-17 3.2457460965e-01 3.1415926536e+00 -3.4355115986e-08 3.7785744327e-108 -8.1918324491e+00 2.9504535060e-07 8.1918324491e+00 -2.9504535160e-07 8.1918324491e+00
-3.3267851420e-01 4.0741367756e-17 3.3267851420e-01 3.1415926536e+00 -3.6649719760e-08 4.7922317203e-108 -8.7675511266e+00 2.7225354881e-07 8.7675511266e+00 -2.7225354988e-07 8.7675511266e+00
-3.4166197052e-01 4.1841523858e-17 3.4166197052e-01 3.1415926536e+00 -3.8987006289e-08 1.7738512160e-108 -9.3584526430e+00 2.4919049511e-07 9.3584526430e+00 -2.4919049626e-07 9.3584526430e+00
-3.5162044016e-01 4.3061084656e-17 3.5162044016e-01 3.1415926536e+00 -4.1347281574e-08 4.0102063850e-109 -9.9612420096e+00 2.2601194298e-07 9.9612420096e+00 -2.2601194420e-07 9.9612420096e+00
-3.6265974553e-01 4.4413009655e-17 3.6265974553e-01 3.1415926536e+00 -4.3707685665e-08 5.9034834934e-110 -1.0572229325e+01 2.0288991891e-07 1.0572229325e+01 -2.0288992021e-07 1.0572229325e+01
-3.7489719441e-01 4.5911664914e-17 3.7489719441e-01 3.1415926536e+00 -4.6042292020e-08 5.5756217392e-111 -1.1187394107e+01 1.8000951891e-07 1.1187394107e+01 -1.8000952028e-07 1.1187394107e+01
-3.8846282648e-01 4.7572975704e-17 3.8846282648e-01 3.1415926536e+00 -4.8322335297e-08 3.1272875464e-112 -1.1802468875e+01 1.5756467503e-07 1.1802468875e+01 -1.5756467648e-07 1.1802468875e+01
-4.0350079520e-01 4.9414595730e-17 4.0350079520e-01 3.1415926536e+00 -5.0516580146e-08 8.9172303915e-114 -1.2413039577e+01 1.3575299564e-07 1.2413039577e+01 -1.3575299716e-07 1.2413039577e+01
-4.2017089963e-01 5.1456094733e-17 4.2017089963e-01 3.1415926536e+00 -5.2591834206e-08 7.8413868004e-116 -1.3014658913e+01 1.1476985576e-07 1.3014658913e+01 -1.1476985735e-07 1.3014658913e+01
-4.3865028251e-01 5.3719166442e-17 4.3865028251e-01 3.1415926536e+00 -5.4513601764e-08 -7.8487959798e-118 -1.3602967316e+01 9.4802025225e-08 1.3602967316e+01 -9.4802026890e-08 1.3602967316e+01
-4.5913531265e-01 5.6227859101e-17 4.5913531265e-01 3.1415926536e+00 -5.6246861655e-08 -4.5664495967e-120 -1.4173815258e+01 7.6021135196e-08 1.4173815258e+01 -7.6021136932e-08 1.4173815258e+01
-4.8184367160e-01 5.9008831012e-17 4.8184367160e-01 3.1415926536e+00 -5.7756943019e-08 6.5308991111e-122 -1.4723380115e+01 5.8577479359e-08 1.4723380115e+01 -5.8577481162e-08 1.4723380115e+01
-5.0701666685e-01 6.2091633817e-17 5.0701666685e-01 3.1415926536e+00 -5.9010464781e-08 -2.3733194397e-124 -1.5248270850e+01 4.2594516856e-08 1.5248270850e+01 -4.2594518724e-08 1.5248270850e+01
-5.3492179602e-01 6.5509026530e-17 5.3492179602e-01 3.1415926536e+00 -5.9976292125e-08 -7.3307574981e-128 -1.5745614491e+01 2.8164413806e-08 1.5745614491e+01 -2.8164415734e-08 1.5745614491e+01
-5.6585558942e-01 6.9297323636e-17 5.6585558942e-01 3.1415926536e+00 -6.0626459703e-08 4.1027758882e-129 -1.6213119693e+01 1.5345010970e-08 1.6213119693e+01 -1.5345012956e-08 1.6213119693e+01
-6.0014676104e-01 7.3496780993e-17 6.0014676104e-01 3.1415926536e+00 -6.0937009751e-08 -1.9912610401e-131 -1.6649114351e+01 4.1584695544e-09 1.6649114351e+01 -4.1584715934e-09 1.6649114351e+01
-6.3815970166e-01 7.8152023599e-17 6.3815970166e-01 3.1415926536e+00 -6.0888698787e-08 5.8296227135e-134 -1.7052556235e+01 -5.4083665760e-09 1.7052556235e+01 5.4083644877e-09 1.7052556235e+01
-6.8029835095e-01 8.3312519795e-17 6.8029835095e-01 3.1415926536e+00 -6.0467528001e-08 -1.2322561587e-136 -1.7423017605e+01 -1.3401964540e-08 1.7423017605e+01 1.3401962406e-08 1.7423017605e+01
-7.2701048988e-01 8.9033106937e-17 7.2701048988e-01 3.1415926536e+00 -5.9665067942e-08 2.0112642030e-139 -1.7760646513e+01 -1.9898568338e-08 1.7760646513e+01 1.9898566163e-08 1.7760646513e+01
-7.7879249904e-01 9.5374574115e-17 7.7879249904e-01 3.1415926536e+00 -5.8478561512e-08 -2.6238196909e-142 -1.8066108963e+01 -2.4999469295e-08 1.8066108963e+01 2.4999467083e-08 1.8066108963e+01
-8.3619463336e-01 1.0240430812e-16 8.3619463336e-01 3.1415926536e+00 -5.6910802944e-08 2.7913450111e-145 -1.8340516964e+01 -2.8825440885e-08 1.8340516964e+01 2.8825438639e-08 1.8340516964e+01
-8.9982686930e-01 1.1019700953e-16 8.9982686930e-01 3.1415926536e+00 -5.4969809337e-08 -2.4496715342e-148 -1.8585347888e+01 -3.1510762471e-08 1.8585347888e+01 3.1510760195e-08 1.8585347888e+01
-9.7036538670e-01 1.1883548648e-16 9.7036538670e-01 3.1415926536e+00 -5.2668309501e-08 1.7818367560e-151 -1.8802360444e+01 -3.3197252533e-08 1.8802360444e+01 3.3197250231e-08 1.8802360444e+01
-1.0485597541e+00 1.2841153466e-16 1.0485597541e+00 3.1415926536e+00 -5.0023089897e-08 -1.0712701051e-154 -1.8993511968e+01 -3.4028604246e-08 1.8993511968e+01 3.4028601920e-08 1.8993511968e+01
-1.1352408940e+00 1.3902691271e-16 1.1352408940e+00 3.1415926536e+00 -4.7054250224e-08 5.2476554819e-158 -1.9160880947e+01 -3.4145386223e-08 1.9160880947e+01 3.4145383876e-08 1.9160880947e+01
-1.2313299125e+00 1.5079442361e-16 1.2313299125e+00 3.1415926536e+00 -4.3784409887e-08 -2.0125251217e-161 -1.9306597647e+01 -3.3680930663e-08 1.9306597647e+01 3.3680928298e-08 1.9306597647e+01
-1.3378478873e+00 1.6383911329e-16 1.3378478873e+00 3.1415926536e+00 -4.0237918319e-08 5.3266802342e-165 -1.9432784692e+01 -3.2758118890e-08 1.9432784692e+01 3.2758116510e-08 1.9432784692e+01
-1.4559267181e+00 1.7829959951e-16 1.4559267181e+00 3.1415926536e+00 -3.6440122707e-08 -3.6886192627e-169 -1.9541508498e+01 -3.1487177781e-08 1.9541508498e+01 3.1487175388e-08 1.9541508498e+01
-1.5868211544e+00 1.9432954476e-16 1.5868211544e+00 3.1415926536e+00 -3.2416720952e-08 -5.6556543310e-172 -1.9634741613e+01 -2.9964419855e-08 1.9634741613e+01 2.9964417450e-08 1.9634741613e+01
