# x y speed omega solid
-2.7620751342e-01 1.7634408602e-01 1.8580752470e+01 6.6167820791e-72 0
-2.6762075134e-01 1.7634408602e-01 1.9027447950e+01 1.8286369458e-69 0
-2.5903398927e-01 1.7634408602e-01 1.9534534471e+01 2.2475242564e-68 0
-2.5044722719e-01 1.7634408602e-01 2.0112354515e+01 9.2373821405e-68 0
-2.4186046512e-01 1.7634408602e-01 2.0765908814e+01 -8.1746378825e-67 0
-2.3327370304e-01 1.7634408602e-01 2.1488300130e+01 -1.7266257608e-65 0
-2.2468694097e-01 1.7634408602e-01 2.2298915100e+01 -4.0604406350e-65 0
-2.1610017889e-01 1.7634408602e-01 2.3201910622e+01 3.4501421191e-64 0
-2.0751341682e-01 1.7634408602e-01 2.4181353640e+01 1.0136393565e-63 0
-1.9892665474e-01 1.7634408602e-01 2.5270911461e+01 -2.2682124846e-63 0
-1.9033989267e-01 1.7634408602e-01 2.6446682683e+01 3.0251494205e-61 0
-1.8175313059e-01 1.7634408602e-01 2.7727115938e+01 8.8667198789e-37 0
-1.7316636852e-01 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
-1.6457960644e-01 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
-1.5599284436e-01 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
-1.4740608229e-01 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
-1.3881932021e-01 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
-1.3023255814e-01 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
-1.2164579606e-01 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
-1.1305903399e-01 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
-1.0447227191e-01 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
-9.5885509839e-02 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
-8.7298747764e-02 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
-7.8711985689e-02 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
-7.0125223614e-02 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
-6.1538461538e-02 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
-5.2951699463e-02 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
-4.4364937388e-02 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
-3.5778175313e-02 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
-2.7191413238e-02 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
-1.8604651163e-02 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
-1.0017889088e-02 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
-1.4311270125e-03 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
7.1556350626e-03 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
1.5742397138e-02 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
2.4329159213e-02 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
3.2915921288e-02 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
4.1502683363e-02 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
5.0089445438e-02 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
5.8676207513e-02 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
6.7262969589e-02 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
7.5849731664e-02 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
8.4436493739e-02 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
9.3023255814e-02 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
1.0161001789e-01 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
1.1019677996e-01 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
1.1878354204e-01 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
1.2737030411e-01 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
1.3595706619e-01 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
1.4454382826e-01 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
1.5313059034e-01 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
1.6171735242e-01 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
1.7030411449e-01 1.7634408602e-01 0.0000000000e+00 0.0000000000e+00 1
1.7889087657e-01 1.7634408602e-01 2.8203631015e+01 4.4793967427e-09 0
1.8747763864e-01 1.7634408602e-01 2.6880996717e+01 3.6090351522e-08 0
1.9606440072e-01 1.7634408602e-01 2.5682922573e+01 1.1398198788e-07 0
2.0465116279e-01 1.7634408602e-01 2.4554193564e+01 1.1552637307e-06 0
2.1323792487e-01 1.7634408602e-01 2.3538182171e+01 2.7751394498e-06 0
2.2182468694e-01 1.7634408602e-01 2.2611396284e+01 1.2458567534e-05 0
2.3041144902e-01 1.7634408602e-01 2.1765794506e+01 3.3675403928e-05 0
2.3899821109e-01 1.7634408602e-01 2.1013835687e+01 5.6167573761e-05 0
2.4758497317e-01 1.7634408602e-01 2.0334056669e+01 1.6035453033e-04 0
2.5617173524e-01 1.7634408602e-01 1.9726453970e+01 3.0429529880e-04 0
2.6475849732e-01 1.7634408602e-01 1.9192516616e+01 3.9818831717e-04 0
2.7334525939e-01 1.7634408602e-01 1.8722878966e+01 5.5503653919e-04 0
2.8193202147e-01 1.7634408602e-01 1.8308506541e+01 9.4251251072e-04 0
2.9051878354e-01 1.7634408602e-01 1.7951245299e+01 1.0411911279e-03 0
2.9910554562e-01 1.7634408602e-01 1.7644334477e+01 9.4956487579e-04 0
3.0769230769e-01 1.7634408602e-01 1.7382426728e+01 9.1131825499e-04 0
3.1627906977e-01 1.7634408602e-01 1.7161733422e+01 9.4913415255e-04 0
3.2486583184e-01 1.7634408602e-01 1.6977665275e+01 8.1765739057e-04 0
3.3345259392e-01 1.7634408602e-01 1.6827032094e+01 5.2622344917e-04 0
3.4203935599e-01 1.7634408602e-01 1.6704687717e+01 3.4077225357e-04 0
3.5062611807e-01 1.7634408602e-01 1.6645328913e+01 2.3463112945e+01 0
3.5921288014e-01 1.7634408602e-01 1.6530227746e+01 2.3505362760e+01 0
3.6779964222e-01 1.7634408602e-01 1.6437576556e+01 2.3122861516e+01 0
3.7638640429e-01 1.7634408602e-01 1.6366296176e+01 2.2336256445e+01 0
3.8497316637e-01 1.7634408602e-01 1.6314525231e+01 2.1187155158e+01 0
3.9355992844e-01 1.7634408602e-01 1.6277577160e+01 1.9734622356e+01 0
4.0214669052e-01 1.7634408602e-01 1.6264370468e+01 1.8050048410e+01 0
4.1073345259e-01 1.7634408602e-01 1.6257428558e+01 1.6211437273e+01 0
4.1932021467e-01 1.7634408602e-01 1.6267069629e+01 1.4297433211e+01 0
4.2790697674e-01 1.7634408602e-01 1.6284540251e+01 1.2381921954e+01 0
4.3649373882e-01 1.7634408602e-01 1.6306375827e+01 1.0529591016e+01 0
4.4508050089e-01 1.7634408602e-01 1.6339793032e+01 8.7928237985e+00 0
4.5366726297e-01 1.7634408602e-01 1.6373569381e+01 7.2100565173e+00 0
4.6225402504e-01 1.7634408602e-01 1.6411057869e+01 5.8055370373e+00 0
4.7084078712e-01 1.7634408602e-01 1.6458952683e+01 4.5902840446e+00 0
4.7942754919e-01 1.7634408602e-01 1.6505852347e+01 3.5639380801e+00 0
4.8801431127e-01 1.7634408602e-01 1.6549743625e+01 2.7171534749e+00 0
4.9660107335e-01 1.7634408602e-01 1.6598548202e+01 2.0341904863e+00 0
5.0518783542e-01 1.7634408602e-01 1.6651560015e+01 1.4954176336e+00 0
5.1377459750e-01 1.7634408602e-01 1.6693269241e+01 1.0795103378e+00 0
5.2236135957e-01 1.7634408602e-01 1.6738341281e+01 7.6521688309e-01 0
5.3094812165e-01 1.7634408602e-01 1.6786559856e+01 5.3264237043e-01 0
5.3953488372e-01 1.7634408602e-01 1.6834579389e+01 3.6406615510e-01 0
5.4812164580e-01 1.7634408602e-01 1.6875460606e+01 2.4435337017e-01 0
5.5670840787e-01 1.7634408602e-01 1.6919489539e+01 1.6104594290e-01 0
5.6529516995e-01 1.7634408602e-01 1.6965498369e+01 1.0422566437e-01 0
5.7388193202e-01 1.7634408602e-01 1.7013044998e+01 6.6235829953e-02 0
5.8246869410e-01 1.7634408602e-01 1.7049227338e+01 4.1333741085e-02 0
5.9105545617e-01 1.7634408602e-01 1.7086894888e+01 2.5328522430e-02 0
5.9964221825e-01 1.7634408602e-01 1.7125991892e+01 1.5240821200e-02 0
6.0822898032e-01 1.7634408602e-01 1.7166465439e+01 9.0053407955e-03 0
6.1681574240e-01 1.7634408602e-01 1.7203300769e+01 5.2249836491e-03 0
6.2540250447e-01 1.7634408602e-01 1.7234080854e+01 2.9768843820e-03 0
6.3398926655e-01 1.7634408602e-01 1.7265906778e+01 1.6654407890e-03 0
6.4257602862e-01 1.7634408602e-01 1.7298739503e+01 9.1491554691e-04 0
6.5116279070e-01 1.7634408602e-01 1.7332540440e+01 4.9351689206e-04 0
6.5974955277e-01 1.7634408602e-01 1.7364151479e+01 2.6136662621e-04 0
6.6833631485e-01 1.7634408602e-01 1.7390333478e+01 1.3586574061e-04 0
6.7692307692e-01 1.7634408602e-01 1.7417140500e+01 6.9273148361e-05 0
6.8550983900e-01 1.7634408602e-01 1.7444543636e+01 3.4573462284e-05 0
6.9409660107e-01 1.7634408602e-01 1.7472513948e+01 1.6796332456e-05 0
7.0268336315e-01 1.7634408602e-01 1.7501022546e+01 7.8163122385e-06 0
7.1127012522e-01 1.7634408602e-01 1.7523434260e+01 3.3128950600e-06 0
7.1985688730e-01 1.7634408602e-01 1.7543362706e+01 1.0353449846e-06 0
7.2844364937e-01 1.7634408602e-01 1.7563664603e+01 -1.6474490474e-07 0
7.3703041145e-01 1.7634408602e-01 1.7584315709e+01 -8.6053514106e-07 0
7.4561717352e-01 1.7634408602e-01 1.7605292366e+01 -1.3306542043e-06 0
7.5420393560e-01 1.7634408602e-01 1.7626571692e+01 -1.7054232242e-06 0
7.6279069767e-01 1.7634408602e-01 1.7644094667e+01 -2.0414455506e-06 0
7.7137745975e-01 1.7634408602e-01 1.7657669280e+01 -2.3589835013e-06 0
7.7996422182e-01 1.7634408602e-01 1.7671429574e+01 -2.6605027949e-06 0
7.8855098390e-01 1.7634408602e-01 1.7685359878e+01 -2.9399470745e-06 0
7.9713774597e-01 1.7634408602e-01 1.7699446185e+01 -3.1875754315e-06 0
8.0572450805e-01 1.7634408602e-01 1.7713676324e+01 -3.3927179241e-06 0
8.1431127013e-01 1.7634408602e-01 1.7728040101e+01 -3.5455363554e-06 0
8.2289803220e-01 1.7634408602e-01 1.7738035120e+01 -3.6382476875e-06 0
8.3148479428e-01 1.7634408602e-01 1.7745756580e+01 -3.6659694812e-06 0
8.4007155635e-01 1.7634408602e-01 1.7754074542e+01 -3.6272202195e-06 0
8.4865831843e-01 1.7634408602e-01 1.7762433320e+01 -3.5240680531e-06 0
8.5724508050e-01 1.7634408602e-01 1.7770836005e+01 -3.3619228088e-06 0
8.6583184258e-01 1.7634408602e-01 1.7779287782e+01 -3.1489780794e-06 0
8.7441860465e-01 1.7634408602e-01 1.7787795847e+01 -2.8953070983e-06 0
8.8300536673e-01 1.7634408602e-01 1.7795939247e+01 -2.6115661665e-06 0
8.9159212880e-01 1.7634408602e-01 1.7798689995e+01 -2.3071116113e-06 0
9.0017889088e-01 1.7634408602e-01 1.7801508049e+01 -1.9869969585e-06 0
9.0876565295e-01 1.7634408602e-01 1.7804407916e+01 -1.6466074185e-06 0
9.1735241503e-01 1.7634408602e-01 1.7807405286e+01 -1.2612687598e-06 0
9.2593917710e-01 1.7634408602e-01 1.7810516828e+01 -7.6540349796e-07 0
9.3452593918e-01 1.7634408602e-01 1.7813759990e+01 -1.0551829729e-08 0
9.4311270125e-01 1.7634408602e-01 1.7817152805e+01 1.3181849561e-06 0
9.5169946333e-01 1.7634408602e-01 1.7820713703e+01 3.8654004809e-06 0
9.6028622540e-01 1.7634408602e-01 1.7820988962e+01 8.9176553297e-06 0
9.6887298748e-01 1.7634408602e-01 1.7820024933e+01 1.8987615518e-05 0
9.7745974955e-01 1.7634408602e-01 1.7819271201e+01 3.8882126642e-05 0
9.8604651163e-01 1.7634408602e-01 1.7818746710e+01 7.7610450707e-05 0
9.9463327370e-01 1.7634408602e-01 1.7818470146e+01 1.5171425806e-04 0
1.0032200358e+00 1.7634408602e-01 1.7818459887e+01 2.9094096674e-04 0
1.0118067979e+00 1.7634408602e-01 1.7818733970e+01 5.4767532030e-04 0
1.0203935599e+00 1.7634408602e-01 1.7819310098e+01 1.0122290800e-03 0
1.0289803220e+00 1.7634408602e-01 1.7820205661e+01 1.8369925535e-03 0
1.0375670841e+00 1.7634408602e-01 1.7819583198e+01 3.2735722459e-03 0
1.0461538462e+00 1.7634408602e-01 1.7817122687e+01 5.7283185500e-03 0
1.0547406082e+00 1.7634408602e-01 1.7815023798e+01 9.8429396702e-03 0
1.0633273703e+00 1.7634408602e-01 1.7813303701e+01 1.6607931709e-02 0
1.0719141324e+00 1.7634408602e-01 1.7811979586e+01 2.7516904327e-02 0
1.0805008945e+00 1.7634408602e-01 1.7811068663e+01 4.4768957167e-02 0
1.0890876565e+00 1.7634408602e-01 1.7810588076e+01 7.1523341204e-02 0
1.0976744186e+00 1.7634408602e-01 1.7810554692e+01 1.1220495435e-01 0
1.1062611807e+00 1.7634408602e-01 1.7810984694e+01 1.7285012566e-01 0
1.1148479428e+00 1.7634408602e-01 1.7811932143e+01 2.6146935437e-01 0
1.1234347048e+00 1.7634408602e-01 1.7812799245e+01 3.8838756673e-01 0
1.1320214669e+00 1.7634408602e-01 1.7811617549e+01 5.6650438007e-01 0
1.1406082290e+00 1.7634408602e-01 1.7810925231e+01 8.1139934918e-01 0
1.1491949911e+00 1.7634408602e-01 1.7810718821e+01 1.1411939681e+00 0
1.1577817531e+00 1.7634408602e-01 1.7810985013e+01 1.5760780092e+00 0
1.1663685152e+00 1.7634408602e-01 1.7811698326e+01 2.1374175987e+00 0
1.1749552773e+00 1.7634408602e-01 1.7812819145e+01 2.8463905040e+00 0
1.1835420394e+00 1.7634408602e-01 1.7814292641e+01 3.7221426417e+00 0
1.1921288014e+00 1.7634408602e-01 1.7816049194e+01 4.7795275836e+00 0
1.2007155635e+00 1.7634408602e-01 1.7818006908e+01 6.0265721718e+00 0
1.2093023256e+00 1.7634408602e-01 1.7820076663e+01 7.4618958129e+00 0
1.2178890877e+00 1.7634408602e-01 1.7822169792e+01 9.0723841134e+00 0
1.2264758497e+00 1.7634408602e-01 1.7821780277e+01 1.0831462675e+01 0
1.2350626118e+00 1.7634408602e-01 1.7821040290e+01 1.2698318475e+01 0
1.2436493739e+00 1.7634408602e-01 1.7820154015e+01 1.4618363341e+01 0
1.2522361360e+00 1.7634408602e-01 1.7819133245e+01 1.6525123684e+01 0
1.2608228980e+00 1.7634408602e-01 1.7818031474e+01 1.8343580705e+01 0
1.2694096601e+00 1.7634408602e-01 1.7816940247e+01 1.9994794290e+01 0
1.2779964222e+00 1.7634408602e-01 1.7815978767e+01 2.1401449836e+01 0
1.2865831843e+00 1.7634408602e-01 1.7815277812e+01 2.2493802631e+01 0
1.2951699463e+00 1.7634408602e-01 1.7814960503e+01 2.3215390558e+01 0
1.3037567084e+00 1.7634408602e-01 1.7815123450e+01 2.3527865996e+01 0
1.3123434705e+00 1.7634408602e-01 1.7815822024e+01 2.3414371845e+01 0
1.3209302326e+00 1.7634408602e-01 1.7817062770e+01 2.2881048086e+01 0
1.3295169946e+00 1.7634408602e-01 1.7817960929e+01 2.1956481491e+01 0
1.3381037567e+00 1.7634408602e-01 1.7817951261e+01 2.0689167120e+01 0
1.3466905188e+00 1.7634408602e-01 1.7818253382e+01 1.9143295309e+01 0
1.3552772809e+00 1.7634408602e-01 1.7818760972e+01 1.7393373368e+01 0
1.3638640429e+00 1.7634408602e-01 1.7819380013e+01 1.5518308093e+01 0
1.3724508050e+00 1.7634408602e-01 1.7820041909e+01 1.3595599094e+01 0
1.3810375671e+00 1.7634408602e-01 1.7820710792e+01 1.1696226204e+01 0
1.3896243292e+00 1.7634408602e-01 1.7821384642e+01 9.8806746179e+00 0
1.3982110912e+00 1.7634408602e-01 1.7822091099e+01 8.1963569954e+00 0
1.4067978533e+00 1.7634408602e-01 1.7822879717e+01 6.6764955489e+00 0
1.4153846154e+00 1.7634408602e-01 1.7823812666e+01 5.3403496315e+00 0
1.4239713775e+00 1.7634408602e-01 1.7824955697e+01 4.1945391083e+00 0
1.4325581395e+00 1.7634408602e-01 1.7826370682e+01 3.2351337045e+00 0
1.4411449016e+00 1.7634408602e-01 1.7828110385e+01 2.4501555127e+00 0
1.4497316637e+00 1.7634408602e-01 1.7829302584e+01 1.8221683356e+00 0
1.4583184258e+00 1.7634408602e-01 1.7830067947e+01 1.3306896236e+00 0
1.4669051878e+00 1.7634408602e-01 1.7831242178e+01 9.5424188374e-01 0
1.4754919499e+00 1.7634408602e-01 1.7832830604e+01 6.7194481741e-01 0
1.4840787120e+00 1.7634408602e-01 1.7834830064e+01 4.6462456984e-01 0
1.4926654741e+00 1.7634408602e-01 1.7837231028e+01 3.1547443036e-01 0
1.5012522361e+00 1.7634408602e-01 1.7840019515e+01 2.1033889447e-01 0
1.5098389982e+00 1.7634408602e-01 1.7843178670e+01 1.3771093851e-01 0
1.5184257603e+00 1.7634408602e-01 1.7846689977e+01 8.8534128622e-02 0
1.5270125224e+00 1.7634408602e-01 1.7850534107e+01 5.5891584494e-02 0
1.5355992844e+00 1.7634408602e-01 1.7854691477e+01 3.4647790506e-02 0
1.5441860465e+00 1.7634408602e-01 1.7859142572e+01 2.1091043480e-02 0
1.5527728086e+00 1.7634408602e-01 1.7863868084e+01 1.2607063364e-02 0
1.5613595707e+00 1.7634408602e-01 1.7868848949e+01 7.3998515337e-03 0
1.5699463327e+00 1.7634408602e-01 1.7874066293e+01 4.2650574365e-03 0
1.5785330948e+00 1.7634408602e-01 1.7879256432e+01 2.4138956214e-03 0
1.5871198569e+00 1.7634408602e-01 1.7883525380e+01 1.3415314345e-03 0
1.5957066190e+00 1.7634408602e-01 1.7887973961e+01 7.3208898977e-04 0
1.6042933810e+00 1.7634408602e-01 1.7892583163e+01 3.9227023185e-04 0
1.6128801431e+00 1.7634408602e-01 1.7897333750e+01 2.0635000327e-04 0
1.6214669052e+00 1.7634408602e-01 1.7902206216e+01 1.0652574990e-04 0
1.6300536673e+00 1.7634408602e-01 1.7907180777e+01 5.3911069467e-05 0
1.6386404293e+00 1.7634408602e-01 1.7912237388e+01 2.6669193177e-05 0
1.6472271914e+00 1.7634408602e-01 1.7917355785e+01 1.2790877503e-05 0
1.6558139535e+00 1.7634408602e-01 1.7922515555e+01 5.8066572799e-06 0
1.6644007156e+00 1.7634408602e-01 1.7927696240e+01 2.3021439495e-06 0
1.6729874776e+00 1.7634408602e-01 1.7932877451e+01 5.1193824929e-07 0
1.6815742397e+00 1.7634408602e-01 1.7938060271e+01 -4.5772760113e-07 0
1.6901610018e+00 1.7634408602e-01 1.7943229687e+01 -1.0489973631e-06 0
1.6987477639e+00 1.7634408602e-01 1.7948338936e+01 -1.4742593707e-06 0
1.7073345259e+00 1.7634408602e-01 1.7953369560e+01 -1.8308154981e-06 0
1.7159212880e+00 1.7634408602e-01 1.7958304049e+01 -2.1589646975e-06 0
1.7245080501e+00 1.7634408602e-01 1.7962928495e+01 -2.4709657725e-06 0
1.7330948122e+00 1.7634408602e-01 1.7966554026e+01 -2.7654085480e-06 0
1.7416815742e+00 1.7634408602e-01 1.7970038468e+01 -3.0344766709e-06 0
1.7502683363e+00 1.7634408602e-01 1.7973370060e+01 -3.2678387548e-06 0
1.7588550984e+00 1.7634408602e-01 1.7976538907e+01 -3.4549582347e-06 0
1.7674418605e+00 1.7634408602e-01 1.7979537113e+01 -3.5866260050e-06 0
1.7760286225e+00 1.7634408602e-01 1.7982358886e+01 -3.6560368341e-06 0
1.7846153846e+00 1.7634408602e-01 1.7985000606e+01 -3.6595085387e-06 0
1.7932021467e+00 1.7634408602e-01 1.7987460865e+01 -3.5968553355e-06 0
1.8017889088e+00 1.7634408602e-01 1.7989740471e+01 -3.4714064629e-06 0
1.8103756708e+00 1.7634408602e-01 1.7991842413e+01 -3.2896693901e-06 0
1.8189624329e+00 1.7634408602e-01 1.7993771793e+01 -3.0606464800e-06 0
1.8275491950e+00 1.7634408602e-01 1.7995535732e+01 -2.7947981209e-06 0
1.8361359571e+00 1.7634408602e-01 1.7997143235e+01 -2.5025672444e-06 0
1.8447227191e+00 1.7634408602e-01 1.7998605044e+01 -2.1921766865e-06 0
1.8533094812e+00 1.7634408602e-01 1.7999933466e+01 -1.8659636702e-06 0
1.8618962433e+00 1.7634408602e-01 1.8001142181e+01 -1.5135983831e-06 0
1.8704830054e+00 1.7634408602e-01 1.8002246051e+01 -1.0987181458e-06 0
1.8790697674e+00 1.7634408602e-01 1.8003260919e+01 -5.3200548991e-07 0
1.8876565295e+00 1.7634408602e-01 1.8003901592e+01 3.8286590810e-07 0
1.8962432916e+00 1.7634408602e-01 1.8003957605e+01 2.0561496287e-06 0
1.9048300537e+00 1.7634408602e-01 1.8003976043e+01 5.3193556477e-06 0
1.9134168157e+00 1.7634408602e-01 1.8003974790e+01 1.1818645285e-05 0
1.9220035778e+00 1.7634408602e-01 1.8003971834e+01 2.4744663072e-05 0
1.9305903399e+00 1.7634408602e-01 1.8003985146e+01 5.0155843482e-05 0
1.9391771020e+00 1.7634408602e-01 1.8004032581e+01 9.9322563178e-05 0
1.9477638640e+00 1.7634408602e-01 1.8004131808e+01 1.9278245067e-04 0
1.9563506261e+00 1.7634408602e-01 1.8004300261e+01 3.6718842581e-04 0
1.9649373882e+00 1.7634408602e-01 1.8004555125e+01 6.8659006868e-04 0
1.9735241503e+00 1.7634408602e-01 1.8004913349e+01 1.2605516210e-03 0
1.9821109123e+00 1.7634408602e-01 1.8005391679e+01 2.2724953078e-03 0
1.9906976744e+00 1.7634408602e-01 1.8006006726e+01 4.0228478055e-03 0
1.9992844365e+00 1.7634408602e-01 1.8006775043e+01 6.9928746960e-03 0
2.0078711986e+00 1.7634408602e-01 1.8007713224e+01 1.1936324807e-02 0
2.0164579606e+00 1.7634408602e-01 1.8008837991e+01 2.0006848662e-02 0
2.0250447227e+00 1.7634408602e-01 1.8010166279e+01 3.2929116843e-02 0
2.0336314848e+00 1.7634408602e-01 1.8011715258e+01 5.3220000590e-02 0
2.0422182469e+00 1.7634408602e-01 1.8013502288e+01 8.4462335121e-02 0
2.0508050089e+00 1.7634408602e-01 1.8015544742e+01 1.3162691973e-01 0
2.0593917710e+00 1.7634408602e-01 1.8017859645e+01 2.0142797202e-01 0
2.0679785331e+00 1.7634408602e-01 1.8020132168e+01 3.0268316826e-01 0
2.0765652952e+00 1.7634408602e-01 1.8022395692e+01 4.4663236559e-01 0
2.0851520572e+00 1.7634408602e-01 1.8024973029e+01 6.4715087250e-01 0
2.0937388193e+00 1.7634408602e-01 1.8027870305e+01 9.2077669807e-01 0
2.1023255814e+00 1.7634408602e-01 1.8031086718e+01 1.2864607156e+00 0
2.1109123435e+00 1.7634408602e-01 1.8034612270e+01 1.7649490259e+00 0
2.1194991055e+00 1.7634408602e-01 1.8038425523e+01 2.3777228673e+00 0
2.1280858676e+00 1.7634408602e-01 1.8042491771e+01 3.1454568491e+00 0
2.1366726297e+00 1.7634408602e-01 1.8046762169e+01 4.0860121938e+00 0
2.1452593918e+00 1.7634408602e-01 1.8051174385e+01 5.2120552952e+00 0
2.1538461538e+00 1.7634408602e-01 1.8055655363e+01 6.5284758245e+00 0
2.1624329159e+00 1.7634408602e-01 1.8060126530e+01 8.0298607760e+00 0
2.1710196780e+00 1.7634408602e-01 1.8064511410e+01 9.6983456898e+00 0
2.1796064401e+00 1.7634408602e-01 1.8068745042e+01 1.1502195220e+01 0
2.1881932021e+00 1.7634408602e-01 1.8072783949e+01 1.3395447854e+01 0
2.1967799642e+00 1.7634408602e-01 1.8076614863e+01 1.5318885545e+01 0
2.2053667263e+00 1.7634408602e-01 1.8080260159e+01 1.7202459106e+01 0
2.2139534884e+00 1.7634408602e-01 1.8083778155e+01 1.8969126222e+01 0
2.2225402504e+00 1.7634408602e-01 1.8087257207e+01 2.0539863266e+01 0
2.2311270125e+00 1.7634408602e-01 1.8090803740e+01 2.1839424981e+01 0
2.2397137746e+00 1.7634408602e-01 1.8094525821e+01 2.2802280315e+01 0
2.2483005367e+00 1.7634408602e-01 1.8098515131e+01 2.3378077316e+01 0
2.2568872987e+00 1.7634408602e-01 1.8102830876e+01 2.3536004067e+01 0
2.2654740608e+00 1.7634408602e-01 1.8107279846e+01 2.3267520208e+01 0
2.2740608229e+00 1.7634408602e-01 1.8111750518e+01 2.2587122053e+01 0
2.2826475850e+00 1.7634408602e-01 1.8116461387e+01 2.1531045911e+01 0
2.2912343470e+00 1.7634408602e-01 1.8121313057e+01 2.0154071033e+01 0
2.2998211091e+00 1.7634408602e-01 1.8126194775e+01 1.8524814690e+01 0
2.3084078712e+00 1.7634408602e-01 1.8131002366e+01 1.6720081468e+01 0
2.3169946333e+00 1.7634408602e-01 1.8135653656e+01 1.4818912565e+01 0
2.3255813953e+00 1.7634408602e-01 1.8140098848e+01 1.2896970651e+01 0
2.3341681574e+00 1.7634408602e-01 1.8144324650e+01 1.1021799768e+01 0
2.3427549195e+00 1.7634408602e-01 1.8148352388e+01 9.2493401663e+00 0
2.3513416816e+00 1.7634408602e-01 1.8152231433e+01 7.6218854321e+00 0
2.3599284436e+00 1.7634408602e-01 1.8156029907e+01 6.1674765998e+00 0
2.3685152057e+00 1.7634408602e-01 1.8159824696e+01 4.9005636452e+00 0
2.3771019678e+00 1.7634408602e-01 1.8163692417e+01 3.8236487222e+00 0
2.3856887299e+00 1.7634408602e-01 1.8167702425e+01 2.9295665583e+00 0
2.3942754919e+00 1.7634408602e-01 1.8171912303e+01 2.2040537502e+00 0
2.4028622540e+00 1.7634408602e-01 1.8176365729e+01 1.6283000004e+00 0
2.4114490161e+00 1.7634408602e-01 1.8181092312e+01 1.1812453014e+00 0
2.4200357782e+00 1.7634408602e-01 1.8186108797e+01 8.4147108003e-01 0
2.4286225403e+00 1.7634408602e-01 1.8191421059e+01 5.8861554128e-01 0
2.4372093023e+00 1.7634408602e-01 1.8197026401e+01 4.0431298009e-01 0
2.4457960644e+00 1.7634408602e-01 1.8202915780e+01 2.7270749437e-01 0
2.4543828265e+00 1.7634408602e-01 1.8209075779e+01 1.8062168576e-01 0
2.4629695886e+00 1.7634408602e-01 1.8215490185e+01 1.1747248021e-01 0
2.4715563506e+00 1.7634408602e-01 1.8222141193e+01 7.5023239399e-02 0
2.4801431127e+00 1.7634408602e-01 1.8229010235e+01 4.7048838930e-02 0
2.4887298748e+00 1.7634408602e-01 1.8235759253e+01 2.8973130452e-02 0
2.4973166369e+00 1.7634408602e-01 1.8242623980e+01 1.7520049102e-02 0
2.5059033989e+00 1.7634408602e-01 1.8249650774e+01 1.0403237799e-02 0
2.5144901610e+00 1.7634408602e-01 1.8256821377e+01 6.0658942357e-03 0
2.5230769231e+00 1.7634408602e-01 1.8264117722e+01 3.4730710862e-03 0
2.5316636852e+00 1.7634408602e-01 1.8271521852e+01 1.9526458387e-03 0
2.5402504472e+00 1.7634408602e-01 1.8279015817e+01 1.0780030300e-03 0
2.5488372093e+00 1.7634408602e-01 1.8286581590e+01 5.8437478803e-04 0
2.5574239714e+00 1.7634408602e-01 1.8294200978e+01 3.1103258825e-04 0
