
# Surface 0 of 1 surfaces

# Curve title: ""cylinder_wake_map.dat" using 1:2:(($3 > speed_cap) ? speed_cap : $3)"

# Contour 0, label:        1
 3.59642 -0.295212  0.85 
 3.60501 -0.292858  0.85 
 3.6136 -0.290654  0.85 
 3.62218 -0.288591  0.85 
 3.62405 -0.288172  0.85 
 3.63077 -0.286635  0.85 
 3.63936 -0.284803  0.85 
 3.64794 -0.283092  0.85 
 3.65653 -0.281496  0.85 
 3.66512 -0.280006  0.85 
 3.66782 -0.27957  0.85 
 3.6737 -0.278601  0.85 
 3.68229 -0.277286  0.85 
 3.69088 -0.276062  0.85 
 3.69946 -0.274925  0.85 
 3.70805 -0.273871  0.85 
 3.71664 -0.272896  0.85 
 3.72522 -0.271999  0.85 
 3.73381 -0.271178  0.85 
 3.73623 -0.270968  0.85 
 3.7424 -0.270421  0.85 
 3.75098 -0.269736  0.85 
 3.75957 -0.269124  0.85 
 3.76816 -0.268586  0.85 
 3.77674 -0.268121  0.85 
 3.78533 -0.26773  0.85 
 3.79392 -0.267414  0.85 
 3.8025 -0.267173  0.85 
 3.81109 -0.26701  0.85 
 3.81968 -0.266925  0.85 
 3.82826 -0.266921  0.85 
 3.83685 -0.266999  0.85 
 3.84544 -0.267163  0.85 
 3.85403 -0.267416  0.85 
 3.86261 -0.267761  0.85 
 3.8712 -0.268203  0.85 
 3.87979 -0.268748  0.85 
 3.88837 -0.269401  0.85 
 3.89696 -0.270169  0.85 
 3.90464 -0.270968  0.85 
 3.90555 -0.27106  0.85 
 3.91413 -0.272063  0.85 
 3.92272 -0.273206  0.85 
 3.93131 -0.274501  0.85 
 3.93989 -0.275964  0.85 
 3.94848 -0.277609  0.85 
 3.95707 -0.279456  0.85 
 3.95754 -0.27957  0.85 
 3.96565 -0.281462  0.85 
 3.97424 -0.283691  0.85 
 3.98283 -0.286165  0.85 
 3.98913 -0.288172  0.85 
 3.99141 -0.288875  0.85 
 4 -0.291774  0.85 

 2.98676  0.343372  0.85 
 2.99535  0.342897  0.85 
 3.00394  0.342132  0.85 
 3.01252  0.341082  0.85 
 3.02091  0.339785  0.85 
 3.02111  0.339755  0.85 
 3.0297  0.338211  0.85 
 3.03828  0.336411  0.85 
