# x y r theta psi omega ur utheta ux uy speed
-4.5680330995e-03 -2.1998487986e-03 5.0701342324e-03 3.5903916041e+00 -5.5167811613e-04 6.3027452335e+04 -1.9285270096e-01 1.2381247482e+01 5.5457762321e+00 -1.1071442876e+01 1.2382749346e+01
-4.5809707902e-03 -2.2060792621e-03 5.0844939857e-03 3.5903916041e+00 -7.3572305356e-04 3.8545600887e+04 -2.6062410152e-01 1.3075601933e+01 5.9081052595e+00 -1.1667629711e+01 1.3078199067e+01
-4.5947127264e-03 -2.2126970297e-03 5.0997463842e-03 3.5903916041e+00 -9.3935137017e-04 2.1520572544e+04 -3.3649674376e-01 1.3495269148e+01 6.1585509287e+00 -1.2012816901e+01 1.3499463672e+01
-4.6093089024e-03 -2.2197261776e-03 5.1159469173e-03 3.5903916041e+00 -1.1604717346e-03 1.0802052527e+04 -4.1944836684e-01 1.3715667063e+01 6.3289148299e+00 -1.2175397200e+01 1.3722079285e+01
-4.6248124202e-03 -2.2271922783e-03 5.1331545240e-03 3.5903916041e+00 -1.3977048342e-03 4.7866148396e+03 -5.0863039956e-01 1.3805688525e+01 6.4483239136e+00 -1.2217809101e+01 1.3815054851e+01
-4.6412796831e-03 -2.2351224942e-03 5.1514318068e-03 3.5903916041e+00 -1.6504073379e-03 1.8316397440e+03 -6.0345314626e-01 1.3819599923e+01 6.5397921859e+00 -1.2189200790e+01 1.3832768983e+01
-4.6587706001e-03 -2.2435456759e-03 5.1708452601e-03 3.5903916041e+00 -1.9185606325e-03 5.8877799135e+02 -7.0359794060e-01 1.3794149309e+01 6.6189769200e+00 -1.2122819381e+01 1.3812081857e+01
-4.6773488048e-03 -2.2524924677e-03 5.1914655117e-03 3.5903916041e+00 -2.2025919356e-03 1.5333905256e+02 -8.0896947391e-01 1.3750499446e+01 6.6949744255e+00 -1.2037773219e+01 1.3774275539e+01
-4.6970818862e-03 -2.2619954189e-03 5.2133675797e-03 3.5903916041e+00 -2.5032006243e-03 3.0758276920e+01 -9.1962073913e-01 1.3698832080e+01 6.7722501407e+00 -1.1943212746e+01 1.3729665060e+01
-4.7180416349e-03 -2.2720891018e-03 5.2366311456e-03 3.5903916041e+00 -2.8212345409e-03 4.3954463010e+00 -1.0356831693e+00 1.3643129888e+01 6.8526505017e+00 -1.1842669204e+01 1.3682384031e+01
-4.7403043041e-03 -2.2828102383e-03 5.2613408443e-03 3.5903916041e+00 -3.1576232851e-03 3.8871662822e-01 -1.1573194519e+00 1.3584600204e+01 6.9368459274e+00 -1.1737159776e+01 1.3633809116e+01
-4.7639508874e-03 -2.2941978326e-03 5.2875865716e-03 3.5903916041e+00 -3.5133516717e-03 1.4775534549e-02 -1.2846993166e+00 1.3523491645e+01 7.0250972097e+00 -1.1626834814e+01 1.3584376268e+01
-4.7890674128e-03 -2.3062933138e-03 5.3154638117e-03 3.5903916041e+00 -3.8894529342e-03 -3.0434973336e-04 -1.4179897708e+00 1.3459811406e+01 7.1175579390e+00 -1.1511628341e+01 1.3534297842e+01
-4.8157452565e-03 -2.3191406862e-03 5.3450739843e-03 3.5903916041e+00 -4.2870087427e-03 1.8266474947e-05 -1.5573515036e+00 1.3393530262e+01 7.2143602111e+00 -1.1391444304e+01 1.3483767893e+01
-4.8440814746e-03 -2.3327866896e-03 5.3765248137e-03 3.5903916041e+00 -4.7071508307e-03 2.7114894341e-04 -1.7029370110e+00 1.3324622876e+01 7.3156304265e+00 -1.1266193710e+01 1.3433002987e+01
-4.8741791567e-03 -2.3472809694e-03 5.4099307205e-03 3.5903916041e+00 -5.1510629186e-03 2.5373220371e-04 -1.8548889597e+00 1.3253073345e+01 7.4214902239e+00 -1.1135800330e+01 1.3382248172e+01
-4.9061478005e-03 -2.3626762569e-03 5.4454132383e-03 3.5903916041e+00 -5.6199827620e-03 6.0809988458e-06 -2.0133385001e+00 1.3178876538e+01 7.5320555388e+00 -1.1000202638e+01 1.3331778528e+01
-4.9401037108e-03 -2.3790285614e-03 5.4831014553e-03 3.5903916041e+00 -6.1152043355e-03 -1.8888160680e-04 -2.1784035111e+00 1.3102039232e+01 7.6474355174e+00 -1.0859355594e+01 1.3281900237e+01
-4.9761704218e-03 -2.3963973740e-03 5.5231324844e-03 3.5903916041e+00 -6.6380801808e-03 -1.4780910224e-04 -2.3501867881e+00 1.3022581258e+01 7.7677313790e+00 -1.0713232462e+01 1.3232951317e+01
-5.0144791472e-03 -2.4148458839e-03 5.5656519619e-03 3.5903916041e+00 -7.1900239473e-03 2.5398462613e-05 -2.5287741931e+00 1.2940536611e+01 7.8930352329e+00 -1.0561826618e+01 1.3185301919e+01
-5.0551692575e-03 -2.4344412082e-03 5.6108145770e-03 3.5903916041e+00 -7.7725131628e-03 1.1428465068e-04 -2.7142327895e+00 1.2855954532e+01 8.0234288660e+00 -1.0405153329e+01 1.3139354116e+01
-5.0983887865e-03 -2.4552546364e-03 5.6587846352e-03 3.5903916041e+00 -8.3870922753e-03 5.7748060238e-05 -2.9066089883e+00 1.2768900530e+01 8.1589825161e+00 -1.0243251479e+01 1.3095541095e+01
-5.1442949705e-03 -2.4773618895e-03 5.7097366555e-03 3.5903916041e+00 -9.0353760127e-03 -3.0373447618e-05 -3.1059267300e+00 1.2679457325e+01 8.2997536438e+00 -1.0076185209e+01 1.3054325678e+01
-5.1930548200e-03 -2.5008433954e-03 5.7638560055e-03 3.5903916041e+00 -9.7190531135e-03 -4.5895917801e-05 -3.3121857304e+00 1.2587725672e+01 8.4457857092e+00 -9.9040454184e+00 1.3016198058e+01
-5.2448457273e-03 -2.5257845818e-03 5.8213395759e-03 3.5903916041e+00 -1.0439890486e-02 -3.8704897045e-06 -3.5253598210e+00 1.2493825032e+01 8.5971069676e+00 -9.7269510939e+00 1.2981672689e+01
-5.2998561121e-03 -2.5522761869e-03 5.8823964966e-03 3.5903916041e+00 -1.1199737860e-02 2.6020970249e-05 -3.7453954193e+00 1.2397894062e+01 8.7537293037e+00 -9.5450504086e+00 1.2951284262e+01
-5.3582861067e-03 -2.5804145893e-03 5.9472488980e-03 3.5903916041e+00 -1.2000532999e-02 1.7656565803e-05 -3.9722101660e+00 1.2300090893e+01 8.9156471244e+00 -9.3585215674e+00 1.2925582756e+01
-5.4203482843e-03 -2.6103021588e-03 6.0161327182e-03 3.5903916041e+00 -1.2844307548e-02 -3.7218245204e-06 -4.2056917616e+00 1.2200593164e+01 9.0828363268e+00 -9.1675733440e+00 1.2905127537e+01
-5.4862684321e-03 -2.6420476289e-03 6.0892985625e-03 3.5903916041e+00 -1.3733193589e-02 -1.2788100181e-05 -4.4456970345e+00 1.2099597786e+01 9.2552533535e+00 -8.9724452671e+00 1.2890480546e+01
-5.5562863732e-03 -2.6757664922e-03 6.1670126141e-03 3.5903916041e+00 -1.4669430995e-02 -1.0347666184e-05 -4.6920512740e+00 1.1997320385e+01 9.4328343524e+00 -8.7734074139e+00 1.2882198631e+01
-5.6306568386e-03 -2.7115814207e-03 6.2495576032e-03 3.5903916041e+00 -1.5655375648e-02 -7.8092716310e-06 -4.9445478559e+00 1.1893994422e+01 9.6154944570e+00 -8.5707597776e+00 1.2880825161e+01
-5.7096503943e-03 -2.7496227121e-03 6.3372338354e-03 3.5903916041e+00 -1.6693508619e-02 -8.3865516616e-06 -5.2029481875e+00 1.1789869967e+01 9.8031272033e+00 -8.3648311829e+00 1.2886881069e+01
-5.7935544252e-03 -2.7900287639e-03 6.4303602839e-03 3.5903916041e+00 -1.7786446375e-02 -8.0309244722e-06 -5.4669819914e+00 1.1685212100e+01 9.9956040939e+00 -8.1559777288e+00 1.2900855550e+01
-5.8826741813e-03 -2.8329465764e-03 6.5292757507e-03 3.5903916041e+00 -1.8936952093e-02 -4.7494211140e-06 -5.7363479393e+00 1.1580298959e+01 1.0192774321e+01 -7.9445807506e+00 1.2923196651e+01
-5.9773338875e-03 -2.8785322884e-03 6.6343400982e-03 3.5903916041e+00 -2.0147948162e-02 -9.2669393017e-07 -6.0107146454e+00 1.1475419425e+01 1.0394464658e+01 -7.7310443034e+00 1.2954302048e+01
-6.0778779238e-03 -2.9269517443e-03 6.7459355593e-03 3.5903916041e+00 -2.1422529912e-02 9.2858310383e-07 -6.2897220158e+00 1.1370870465e+01 1.0600479519e+01 -7.5157921840e+00 1.2994510309e+01
-6.1846720776e-03 -2.9783810982e-03 6.8644681275e-03 3.5903916041e+00 -2.2763980641e-02 8.6893446595e-07 -6.5729829466e+00 1.1266954168e+01 1.0810601207e+01 -7.2992645231e+00 1.3044092955e+01
-6.2981048750e-03 -3.0330074544e-03 6.9903690342e-03 3.5903916041e+00 -2.4175787975e-02 2.7233953062e-07 -6.8600853526e+00 1.1163974509e+01 1.1024590337e+01 -7.0819139914e+00 1.3103247608e+01
-6.4185889937e-03 -3.0910295479e-03 7.1240963172e-03 3.5903916041e+00 -2.5661661582e-02 -4.8617770647e-08 -7.1505945021e+00 1.1062233906e+01 1.1242186444e+01 -6.8642016797e+00 1.3172092496e+01
-6.5465627651e-03 -3.1526584681e-03 7.2661364874e-03 3.5903916041e+00 -2.7225552257e-02 -1.0156814413e-07 -7.4440556244e+00 1.0962029616e+01 1.1463108767e+01 -6.6465927245e+00 1.3250662528e+01
-6.6824917683e-03 -3.2181184260e-03 7.4170062988e-03 3.5903916041e+00 -2.8871672382e-02 -7.6874088954e-08 -7.7399967520e+00 1.0863650059e+01 1.1687057219e+01 -6.4295517634e+00 1.3338907089e+01
-6.8268705242e-03 -3.2876475704e-03 7.5772546283e-03 3.5903916041e+00 -3.0604517730e-02 -1.9902612991e-08 -8.0379317526e+00 1.0767371151e+01 1.1913713527e+01 -6.2135383129e+00 1.3436689636e+01
-6.9802242948e-03 -3.3614988540e-03 7.7474644724e-03 3.5903916041e+00 -3.2428890591e-02 7.5416735071e-08 -8.3373635016e+00 1.0673452724e+01 1.2142742532e+01 -5.9990021668e+00 1.3543789101e+01
-7.1431109937e-03 -3.4399409539e-03 7.9282550687e-03 3.5903916041e+00 -3.4349924178e-02 1.8871494810e-07 -8.6377871445e+00 1.0582135124e+01 1.2373793660e+01 -5.7863789187e+00 1.3659903021e+01
-7.3161232163e-03 -3.5232592490e-03 8.1202841484e-03 3.5903916041e+00 -3.6373108248e-02 3.0506985162e-07 -8.9386933953e+00 1.0493636081e+01 1.2606502529e+01 -5.5760857073e+00 1.3784652256e+01
-7.4998903952e-03 -3.6117568582e-03 8.3242503292e-03 3.5903916041e+00 -3.8504315889e-02 4.2559997521e-07 -9.2395718189e+00 1.0408147924e+01 1.2840492700e+01 -5.3685172830e+00 1.3917587097e+01
-7.6950810908e-03 -3.7057557430e-03 8.5408956568e-03 3.5903916041e+00 -4.0749831392e-02 5.3629850005e-07 -9.5399140450e+00 1.0325835211e+01 1.3075377548e+01 -5.1640424833e+00 1.4058194507e+01
-7.9024054229e-03 -3.8055978792e-03 8.7710083050e-03 3.5903916041e+00 -4.3116379156e-02 6.0427789662e-07 -9.8392168668e+00 1.0246832856e+01 1.3310762235e+01 -4.9630011941e+00 1.4205906241e+01
-8.1226176546e-03 -3.9116465008e-03 9.0154254426e-03 3.5903916041e+00 -4.5611153546e-02 6.0356963676e-07 -1.0136985180e+01 1.0171244778e+01 1.3546245778e+01 -4.7657018596e+00 1.4360107551e+01
-8.3565189363e-03 -4.0242874213e-03 9.2750362793e-03 3.5903916041e+00 -4.8241849668e-02 5.3580509954e-07 -1.0432734725e+01 1.0099143115e+01 1.3781423171e+01 -4.5724195878e+00 1.4520146195e+01
-8.6049602202e-03 -4.1439304379e-03 9.5507853009e-03 3.5903916041e+00 -5.1016695003e-02 4.2291438200e-07 -1.0725994594e+01 1.0030568027e+01 1.4015887567e+01 -4.3833948793e+00 1.4685341499e+01
-8.8688453561e-03 -4.2710108216e-03 9.8436757052e-03 3.5903916041e+00 -5.3944481885e-02 2.9415598308e-07 -1.1016309487e+01 9.9655280688e+00 1.4249232468e+01 -4.1988329906e+00 1.4854993248e+01
-9.1491343802e-03 -4.4059909016e-03 1.0154773052e-02 3.5903916041e+00 -5.7034600823e-02 1.7652966636e-07 -1.1303241698e+01 9.9040011402e+00 1.4481053923e+01 -4.0189039228e+00 1.5028390182e+01
-9.4468470070e-03 -4.5493617463e-03 1.0485209138e-02 3.5903916041e+00 -6.0297074684e-02 8.8372057042e-08 -1.1586372809e+01 9.8459359518e+00 1.4710952699e+01 -3.8437430108e+00 1.5204817974e+01
-9.7630663397e-03 -4.7016449510e-03 1.0836186119e-02 3.5903916041e+00 -6.3742593793e-02 3.4824311909e-08 -1.1865305107e+01 9.7912539833e+00 1.4938536399e+01 -3.6734520710e+00 1.5383566552e+01
-1.0098942811e-02 -4.8633945343e-03 1.1208980876e-02 3.5903916041e+00 -6.7382552046e-02 9.1539348310e-09 -1.2139662724e+01 9.7398518645e+00 1.5163421527e+01 -3.5081010534e+00 1.5563936694e+01
-1.0455698366e-02 -5.0351989549e-03 1.1604949669e-02 3.5903916041e+00 -7.1229084142e-02 -1.7985178658e-10 -1.2409092509e+01 9.6916041138e+00 1.5385235461e+01 -3.3477301297e+00 1.5745245860e+01
-1.0834630912e-02 -5.2176832512e-03 1.2025533065e-02 3.5903916041e+00 -7.5295104103e-02 -2.5347942557e-09 -1.2673264656e+01 9.6463661615e+00 1.5603618329e+01 -3.1923521442e+00 1.5926833243e+01
-1.1237119036e-02 -5.4115113164e-03 1.2472261181e-02 3.5903916041e+00 -7.9594345289e-02 -2.6517656567e-09 -1.2931873116e+01 9.6039775782e+00 1.5818224783e+01 -3.0419553447e+00 1.6108064055e+01
-1.1664627025e-02 -5.6173883130e-03 1.2946759250e-02 3.5903916041e+00 -8.4141402120e-02 -2.0594487635e-09 -1.3184635820e+01 9.5642654319e+00 1.6028725656e+01 -2.8965063100e+00 1.6288333094e+01
-1.2118710186e-02 -5.8360632384e-03 1.3450753537e-02 3.5903916041e+00 -8.8951773810e-02 -1.2268308385e-09 -1.3431294744e+01 9.5270476932e+00 1.6234809496e+01 -2.7559529899e+00 1.6467067627e+01
-1.2601020513e-02 -6.0683316502e-03 1.3986077613e-02 3.5903916041e+00 -9.4041910413e-02 -4.9445980199e-10 -1.3671615850e+01 9.4921366149e+00 1.6436183981e+01 -2.6202277753e+00 1.6643729674e+01
-1.3113312690e-02 -6.3150385602e-03 1.4554679032e-02 3.5903916041e+00 -9.9429261541e-02 -8.6083743947e-11 -1.3905388942e+01 9.4593420159e+00 1.6632577216e+01 -2.4892505191e+00 1.6817817724e+01
-1.3657450479e-02 -6.5770815084e-03 1.5158626414e-02 3.5903916041e+00 -1.0513232814e-01 2.9557542540e-11 -1.4132427461e+01 9.4284744033e+00 1.6823738898e+01 -2.3629314397e+00 1.6988867988e+01
-1.4235413498e-02 -6.8554138288e-03 1.5800116969e-02 3.5903916041e+00 -1.1117071776e-01 1.8555710635e-11 -1.4352568244e+01 9.3993478780e+00 1.7009441365e+01 -2.2411738408e+00 1.7156455221e+01
-1.4849304424e-02 -7.1510481174e-03 1.6481484492e-02 3.5903916041e+00 -1.1756520375e-01 7.9961095178e-13 -1.4565671281e+01 9.3717827715e+00 1.7189480515e+01 -2.1238765957e+00 1.7320193191e+01
-1.5501356643e-02 -7.4650599163e-03 1.7205207855e-02 3.5903916041e+00 -1.2433778887e-01 -7.4070518691e-13 -1.4771619467e+01 9.3456079772e+00 1.7363676602e+01 -2.0109363520e+00 1.7479734842e+01
-1.6193942375e-02 -7.7985916263e-03 1.7973920023e-02 3.5903916041e+00 -1.3151177382e-01 9.6281077128e-13 -1.4970318375e+01 9.3206629410e+00 1.7531874887e+01 -1.9022494256e+00 1.7634772182e+01
-1.6929581305e-02 -8.1528566634e-03 1.8790417636e-02 3.5903916041e+00 -1.3911183123e-01 8.3795438398e-13 -1.5161696045e+01 9.2967992922e+00 1.7693946160e+01 -1.7977133622e+00 1.7785035958e+01
-1.7710949747e-02 -8.5291438732e-03 1.9657671178e-02 3.5903916041e+00 -1.4716408551e-01 6.9840922698e-13 -1.5345702774e+01 9.2738821010e+00 1.7849787097e+01 -1.6972281587e+00 1.7930295113e+01
-1.8540890385e-02 -8.9288222196e-03 2.0578835791e-02 3.5903916041e+00 -1.5569619931e-01 6.3938102372e-13 -1.5522310917e+01 9.2517907591e+00 1.7999320463e+01 -1.6006971457e+00 1.8070356069e+01
-1.9422422612e-02 -9.3533457656e-03 2.1557262746e-02 3.5903916041e+00 -1.6473746686e-01 2.5781215814e-13 -1.5691514665e+01 9.2304194906e+00 1.8142495126e+01 -1.5080275433e+00 1.8205061836e+01
-2.0358753514e-02 -9.8042589629e-03 2.2596511644e-02 3.5903916041e+00 -1.7431891496e-01 2.4838183482e-13 -1.5853329784e+01 9.2096775071e+00 1.8279285901e+01 -1.4191307131e+00 1.8334290961e+01
-2.1353289541e-02 -1.0283202271e-02 2.3700363356e-02 3.5903916041e+00 -1.8447341187e-01 7.7102818089e-14 -1.6007793297e+01 9.1894888293e+00 1.8409693179e+01 -1.3339221363e+00 1.8457956312e+01
-2.2409648898e-02 -1.0791918126e-02 2.4872833787e-02 3.5903916041e+00 -1.9523578485e-01 5.3447738635e-14 -1.6154963089e+01 9.1697918066e+00 1.8533742361e+01 -1.2523211527e+00 1.8576003719e+01
-2.3531674707e-02 -1.1332257277e-02 2.6118188481e-02 3.5903916041e+00 -2.0664294669e-01 1.1308894302e-14 -1.6294917397e+01 9.1505383675e+00 1.8651483081e+01 -1.1742505050e+00 1.8688410456e+01
-2.4723448991e-02 -1.1906185524e-02 2.7440958142e-02 3.5903916041e+00 -2.1873403163e-01 5.6300969102e-15 -1.6427754193e+01 9.1316930446e+00 1.8762988220e+01 -1.0996357301e+00 1.8795183576e+01
-2.5989307524e-02 -1.2515790864e-02 2.8845955115e-02 3.5903916041e+00 -2.3155054134e-01 1.2008174753e-15 -1.6553590418e+01 9.1132318150e+00 1.8868352714e+01 -1.0284044449e+00 1.8896358110e+01
-2.7333855603e-02 -1.3163291092e-02 3.0338290896e-02 3.5903916041e+00 -2.4513650114e-01 4.9798717307e-16 -1.6672561080e+01 9.0951408026e+00 1.8967692181e+01 -9.6048557028e-01 1.8991995134e+01
-2.8761984806e-02 -1.3851041869e-02 3.1923394726e-02 3.5903916041e+00 -2.5953862711e-01 -4.9313912293e-16 -1.6784818195e+01 9.0774148897e+00 1.9061141361e+01 -8.9580853781e-01 1.9082179721e+01
-3.0278890785e-02 -1.4581545288e-02 3.3607033343e-02 3.5903916041e+00 -2.7480650438e-01 3.6457841502e-16 -1.6890529586e+01 9.0600562792e+00 1.9148852415e+01 -8.3430251639e-01 1.9167018795e+01
-3.1890092169e-02 -1.5357458980e-02 3.5395331965e-02 3.5903916041e+00 -2.9099277709e-01 -1.1084289122e-16 -1.6989877544e+01 9.0430730525e+00 1.9230993086e+01 -7.7589569447e-01 1.9246638906e+01
-3.3601450643e-02 -1.6181605785e-02 3.7294796569e-02 3.5903916041e+00 -3.0815335049e-01 -1.4220417900e-17 -1.7083057360e+01 9.0264777598e+00 1.9307744771e+01 -7.2051464557e-01 1.9321183957e+01
-3.5419192271e-02 -1.7056984016e-02 3.9312337565e-02 3.5903916041e+00 -3.2634760557e-01 3.5112271785e-17 -1.7170275757e+01 9.0102860773e+00 1.9379300524e+01 -6.6808379947e-01 1.9390812896e+01
-3.7349930146e-02 -1.7986778373e-02 4.1455294935e-02 3.5903916041e+00 -3.4563862692e-01 -2.2457567444e-17 -1.7251749238e+01 8.9945155585e+00 1.9445863022e+01 -6.1852503439e-01 1.9455697415e+01
-3.9400688454e-02 -1.8974371523e-02 4.3731464934e-02 3.5903916041e+00 -3.6609344415e-01 1.0465743157e-17 -1.7327702377e+01 8.9791845034e+00 1.9507642540e+01 -5.7175739919e-01 1.9516019676e+01
-4.1578928022e-02 -2.0023356412e-02 4.6149128458e-02 3.5903916041e+00 -3.8778328763e-01 -4.2823229770e-18 -1.7398366081e+01 8.9643109612e+00 1.9564854950e+01 -5.2769696853e-01 1.9571970092e+01
-4.3892573466e-02 -2.1137549335e-02 4.8717081167e-02 3.5903916041e+00 -4.1078385918e-01 1.6017617446e-18 -1.7463975854e+01 8.9499118769e+00 1.9617719784e+01 -4.8625682808e-01 1.9623745189e+01
-4.6350042021e-02 -2.2321003818e-02 5.1444665484e-02 3.5903916041e+00 -4.3517561849e-01 -5.2804117511e-19 -1.7524770086e+01 8.9360023872e+00 1.9666458393e+01 -4.4734718238e-01 1.9671545573e+01
-4.8960274159e-02 -2.3578025365e-02 5.4341804588e-02 3.5903916041e+00 -4.6104408606e-01 1.4585963554e-19 -1.7580988393e+01 8.9225952656e+00 1.9711292206e+01 -4.1087557381e-01 1.9715574025e+01
-5.1732766122e-02 -2.4913187125e-02 5.7419038510e-02 3.5903916041e+00 -4.8848016356e-01 -3.2494703979e-20 -1.7632870041e+01 8.9097005115e+00 1.9752441131e+01 -3.7674719828e-01 1.9756033739e+01
-5.4677604465e-02 -2.6331346528e-02 6.0687562482e-02 3.5903916041e+00 -5.1758047270e-01 5.6776318582e-21 -1.7680652460e+01 8.8973250754e+00 1.9790122102e+01 -3.4486530131e-01 1.9793126709e+01
-5.7805502754e-02 -2.7837662954e-02 6.4159267665e-02 3.5903916041e+00 -5.4844771362e-01 -7.6974862417e-22 -1.7724569873e+01 8.8854727089e+00 1.9824547775e+01 -3.1513163669e-01 1.9827052288e+01
-6.1127840541e-02 -2.9437616507e-02 6.7846784410e-02 3.5903916041e+00 -5.8119104414e-01 9.0149294004e-23 -1.7764852059e+01 8.8741439259e+00 1.9855925396e+01 -2.8744697017e-01 1.9858005920e+01
-6.4656704766e-02 -3.1137027951e-02 7.1763528208e-02 3.5903916041e+00 -6.1592648101e-01 -1.4776656527e-23 -1.7801723249e+01 8.8633360609e+00 1.9884455834e+01 -2.6171161055e-01 1.9886178033e+01
-6.8404933730e-02 -3.2942079886e-02 7.5923748497e-02 3.5903916041e+00 -6.5277732478e-01 4.0547478329e-24 -1.7835401163e+01 8.8530434083e+00 1.9910332771e+01 -2.3782595190e-01 1.9911753118e+01
-7.2386163800e-02 -3.4859339239e-02 8.0342580502e-02 3.5903916041e+00 -6.9187460971e-01 -1.0974495800e-24 -1.7866096196e+01 8.8432574275e+00 1.9933742062e+01 -2.1569101201e-01 1.9934908959e+01
-7.6614879019e-02 -3.6895781159e-02 8.5036100301e-02 3.5903916041e+00 -7.3335758043e-01 2.3797997888e-25 -1.7894010750e+01 8.8339669987e+00 1.9954861240e+01 -1.9520895393e-01 1.9955816036e+01
-8.1106463805e-02 -3.9058814390e-02 9.0021383307e-02 3.5903916041e+00 -7.7737419718e-01 -4.1189019139e-26 -1.7919338701e+01 8.8251587163e+00 1.9973859165e+01 -1.7628357967e-01 1.9974637064e+01
-8.5877258915e-02 -4.1356308226e-02 9.5316566392e-02 3.5903916041e+00 -8.2408167144e-01 5.8233465815e-27 -1.7942265005e+01 8.8168172049e+00 1.9990895805e+01 -1.5882078685e-01 1.9991526684e+01
-9.0944620895e-02 -4.3796621140e-02 1.0094091387e-01 3.5903916041e+00 -8.7364703411e-01 -6.8537003405e-28 -1.7962965432e+01 8.8089254487e+00 2.0006122141e+01 -1.4272898180e-01 2.0006631267e+01
-9.6326985229e-02 -4.6388631193e-02 1.0691488758e-01 3.5903916041e+00 -9.2624773834e-01 6.7975460016e-29 -1.7981606409e+01 8.8014651230e+00 2.0019680166e+01 -1.2791944382e-01 2.0020088845e+01
-1.0204393340e-01 -4.9141768330e-02 1.1326022134e-01 3.5903916041e+00 -9.8207229937e-01 -5.7671741009e-30 -1.7998344978e+01 8.7944169186e+00 2.0031702995e+01 -1.1430663797e-01 2.0032029126e+01
-1.0811626415e-01 -5.2066048694e-02 1.2000000000e-01 3.5903916041e+00 -1.0413209739e+00 0.0000000000e+00 -1.8019377358e+01 8.6776747824e+00 2.0000000000e+01 0.0000000000e+00 2.0000000000e+01

-4.4029776593e-03 -2.3693433124e-03 5.0000000000e-03 3.6352714992e+00 0.0000000000e+00 3.5205152820e+05 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
-4.4117836146e-03 -2.3740819990e-03 5.0100000000e-03 3.6352714992e+00 -1.7602576410e-05 3.0009506671e+05 -4.6127159041e-03 3.2574966568e+00 1.5476875208e+00 -2.8663511795e+00 3.2574999226e+00
-4.4211369744e-03 -2.3791152565e-03 5.0206216299e-03 3.6352714992e+00 -6.9094204166e-05 2.4710092984e+05 -1.8699903136e-02 6.1536651694e+00 2.9324961343e+00 -5.4100287546e+00 6.1536935822e+00
-4.4310717670e-03 -2.3844613964e-03 5.0319035320e-03 3.6352714992e+00 -1.5416761809e-04 1.9535013528e+05 -4.2847143980e-02 8.6331118850e+00 4.1286921855e+00 -7.5819758332e+00 8.6332182121e+00
-4.4416241359e-03 -2.3901398683e-03 5.0438867508e-03 3.6352714992e+00 -2.7152447744e-04 1.4722214853e+05 -7.7356994677e-02 1.0663096364e+01 5.1210274357e+00 -9.3532179584e+00 1.0663376959e+01
-4.4528324716e-03 -2.3961713309e-03 5.0566148823e-03 3.6352714992e+00 -4.1900304372e-04 1.0489310914e+05 -1.2217014187e-01 1.2239318403e+01 5.9074119223e+00 -1.0719996497e+01 1.2239928125e+01
-4.4647375510e-03 -2.4025777273e-03 5.0701342324e-03 3.6352714992e+00 -5.9384039340e-04 6.9978936830e+04 -1.7684613551e-01 1.3388064513e+01 6.4999141406e+00 -1.1705667949e+01 1.3389232463e+01
-4.4773826856e-03 -2.4093823644e-03 5.0844939857e-03 3.6352714992e+00 -7.9304000599e-04 4.3233614702e+04 -2.4061873913e-01 1.4163153270e+01 6.9233622828e+00 -1.2357987806e+01 1.4165197066e+01
-4.4908138795e-03 -2.4166099980e-03 5.0997463842e-03 3.6352714992e+00 -1.0137776443e-03 2.4419546203e+04 -3.1252038184e-01 1.4637505091e+01 7.2114590113e+00 -1.2741627965e+01 1.4640840969e+01
-4.5050799966e-03 -2.4242869230e-03 5.1159469173e-03 3.6352714992e+00 -1.2537554175e-03 1.2422812147e+04 -3.9154684112e-01 1.4891044523e+01 7.4011937500e+00 -1.2927445494e+01 1.4896191323e+01
-4.5202329381e-03 -2.4324410685e-03 5.1331545240e-03 3.6352714992e+00 -1.5114219124e-03 5.5924341411e+03 -4.7681697711e-01 1.4998218993e+01 7.5270688735e+00 -1.2981416008e+01 1.5005796460e+01
-4.5363278317e-03 -2.4411021001e-03 5.1514318068e-03 3.6352714992e+00 -1.7860190108e-03 2.1809554596e+03 -5.6768278689e-01 1.5018735698e+01 7.6168071227e+00 -1.2956424466e+01 1.5029460592e+01
-4.5534232320e-03 -2.4503015273e-03 5.1708452601e-03 3.6352714992e+00 -2.0774768857e-03 7.1763662178e+02 -6.6376501709e-01 1.4993767429e+01 7.6895850252e+00 -1.2888907163e+01 1.5008452476e+01
-4.5715813334e-03 -2.4600728183e-03 5.1914655117e-03 3.6352714992e+00 -2.3862267346e-03 1.9255571807e+02 -7.6492026180e-01 1.4947492074e+01 7.7567334410e+00 -1.2800222991e+01 1.4967051223e+01
-4.5908681966e-03 -2.4704515220e-03 5.2133675797e-03 3.6352714992e+00 -2.7130111328e-03 4.0202397098e+01 -8.7117005421e-01 1.4891802545e+01 7.8239070113e+00 -1.2700834594e+01 1.4917262494e+01
-4.6113539888e-03 -2.4814753968e-03 5.2366311456e-03 3.6352714992e+00 -3.0587445580e-03 6.0885710796e+00 -9.8262775337e-01 1.4831477257e+01 7.8934698993e+00 -1.2594896104e+01 1.4863992563e+01
-4.6331132391e-03 -2.4931845487e-03 5.2613408443e-03 3.6352714992e+00 -3.4244357342e-03 5.9329256281e-01 -1.0994458116e+00 1.4768018558e+01 7.9662682708e+00 -1.2483658241e+01 1.4808887643e+01
