
# Surface 0 of 1 surfaces

# Curve title: ""cylinder_wake_map.dat" using 1:2:(($4 > omega_cap) ? omega_cap : (($4 < -omega_cap) ? -omega_cap : $4))"

# Contour 0, label:      180
-0.327728 -0.564623  0 
-0.32741 -0.563441  0 
-0.326205 -0.554839  0 
-0.327728 -0.550758  0 
-0.33326 -0.546237  0 
-0.336315 -0.544831  0 
-0.344516 -0.537634  0 
-0.344902 -0.535361  0 

-0.293381 -0.452251  0 
-0.301629 -0.460215  0 
-0.301968 -0.461914  0 
-0.310147 -0.468817  0 
-0.310555 -0.477189  0 
-0.318994 -0.468817  0 
-0.319141 -0.468642  0 
-0.327728 -0.46751  0 
-0.336315 -0.461064  0 
-0.344404 -0.468817  0 
-0.344902 -0.470906  0 
-0.352707 -0.477419  0 
-0.353488 -0.485913  0 
-0.362075 -0.48539  0 
-0.370317 -0.477419  0 
-0.370662 -0.477068  0 
-0.379249 -0.468823  0 
-0.387464 -0.477419  0 
-0.387835 -0.478235  0 
-0.396031 -0.486022  0 
-0.396422 -0.487843  0 
-0.405009 -0.494523  0 
-0.413534 -0.486022  0 
-0.413596 -0.485917  0 
-0.422182 -0.485105  0 
-0.430769 -0.478086  0 
-0.438904 -0.486022  0 
-0.439356 -0.486857  0 
-0.447499 -0.494624  0 
-0.447943 -0.495975  0 
-0.456434 -0.503226  0 
-0.45645 -0.511828  0 
-0.447943 -0.519718  0 
-0.439356 -0.520413  0 
-0.430769 -0.529014  0 
-0.422182 -0.523785  0 
-0.421318 -0.52043  0 
-0.413596 -0.512321  0 
-0.413369 -0.511828  0 
-0.410348 -0.503226  0 
-0.405009 -0.498694  0 
-0.396422 -0.503125  0 
-0.396393 -0.503226  0 
-0.387835 -0.511755  0 
-0.387735 -0.511828  0 
-0.379249 -0.520277  0 
-0.377841 -0.511828  0 
-0.370662 -0.509342  0 
-0.369541 -0.503226  0 
-0.362075 -0.49664  0 
-0.361297 -0.494624  0 
-0.353488 -0.487186  0 
-0.344902 -0.494504  0 
-0.344814 -0.494624  0 
-0.336315 -0.503058  0 
-0.327728 -0.503172  0 
-0.326611 -0.494624  0 
-0.319141 -0.488703  0 
-0.31854 -0.486022  0 
-0.310555 -0.47844  0 
-0.301968 -0.485305  0 
-0.293381 -0.485906  0 
-0.293245 -0.486022  0 
-0.284794 -0.494569  0 
-0.284535 -0.486022  0 
-0.276208 -0.478854  0 
-0.275894 -0.477419  0 
-0.275444 -0.468817  0 
-0.275873 -0.460215  0 
-0.276208 -0.45994  0 
-0.284794 -0.458671  0 
-0.293381 -0.452251  0 

-0.447943 -0.400353  0 
-0.456282 -0.408602  0 
-0.45653 -0.408947  0 
-0.464929 -0.417204  0 
-0.465116 -0.41763  0 
-0.473665 -0.425806  0 
-0.473502 -0.434409  0 
-0.465116 -0.442402  0 
-0.464855 -0.443011  0 
-0.45653 -0.451179  0 
-0.447943 -0.444927  0 
-0.447614 -0.443011  0 
-0.439356 -0.435188  0 
-0.438926 -0.434409  0 
-0.430769 -0.426474  0 
-0.422182 -0.430696  0 
-0.420589 -0.434409  0 
-0.413596 -0.439959  0 
-0.405009 -0.442823  0 
-0.396422 -0.435897  0 
-0.396039 -0.434409  0 
-0.387835 -0.426561  0 
-0.387475 -0.425806  0 
-0.387304 -0.417204  0 
-0.387835 -0.416444  0 
-0.39609 -0.408602  0 
-0.396422 -0.407034  0 
-0.405009 -0.40054  0 
-0.41326 -0.408602  0 
-0.413596 -0.40925  0 
-0.421945 -0.417204  0 
-0.422182 -0.421209  0 
-0.430769 -0.4233  0 
-0.43774 -0.417204  0 
-0.439356 -0.409832  0 
-0.442933 -0.408602  0 
-0.447943 -0.400353  0 
