# x y speed omega solid
2.1601671309e-02 9.3195266272e-03 2.3980016444e+01 -2.9052529662e+03 0
2.2103064067e-02 9.3195266272e-03 2.3759065883e+01 -2.7106878820e+03 0
2.2604456825e-02 9.3195266272e-03 2.3507702839e+01 -2.5072486251e+03 0
2.3105849582e-02 9.3195266272e-03 2.3316222282e+01 -2.3076801570e+03 0
2.3607242340e-02 9.3195266272e-03 2.3053786066e+01 -2.1310923663e+03 0
2.4108635097e-02 9.3195266272e-03 2.2860342104e+01 -1.9456702166e+03 0
2.4610027855e-02 9.3195266272e-03 2.2673245772e+01 -1.7733680959e+03 0
2.5111420613e-02 9.3195266272e-03 2.2407480041e+01 -1.6210484859e+03 0
2.5612813370e-02 9.3195266272e-03 2.2156035188e+01 -1.4628746457e+03 0
2.6114206128e-02 9.3195266272e-03 2.1894715909e+01 -1.3349993775e+03 0
2.6615598886e-02 9.3195266272e-03 2.1640366817e+01 -1.2205289287e+03 0
2.7116991643e-02 9.3195266272e-03 2.1432796526e+01 -1.0948696576e+03 0
2.7618384401e-02 9.3195266272e-03 2.1220120929e+01 -9.9677049097e+02 0
2.8119777159e-02 9.3195266272e-03 2.1015479634e+01 -9.0866132808e+02 0
2.8621169916e-02 9.3195266272e-03 2.0844220094e+01 -8.0893289354e+02 0
2.9122562674e-02 9.3195266272e-03 2.0625748875e+01 -7.2713948394e+02 0
2.9623955432e-02 9.3195266272e-03 2.0407922940e+01 -6.6440801123e+02 0
3.0125348189e-02 9.3195266272e-03 2.0220887078e+01 -5.9432249945e+02 0
3.0626740947e-02 9.3195266272e-03 2.0058012676e+01 -5.2507352293e+02 0
3.1128133705e-02 9.3195266272e-03 1.9896895005e+01 -4.8345909866e+02 0
3.1629526462e-02 9.3195266272e-03 1.9757190231e+01 -4.3576938762e+02 0
3.2130919220e-02 9.3195266272e-03 1.9638013237e+01 -3.8225559734e+02 0
3.2632311978e-02 9.3195266272e-03 1.9526653146e+01 -3.4546910691e+02 0
3.3133704735e-02 9.3195266272e-03 1.9424723772e+01 -3.1446903601e+02 0
3.3635097493e-02 9.3195266272e-03 1.9336358782e+01 -2.7932193526e+02 0
3.4136490251e-02 9.3195266272e-03 1.9235263407e+01 -2.5368390323e+02 0
3.4637883008e-02 9.3195266272e-03 1.9132348902e+01 -2.5001862288e+02 0
3.5139275766e-02 9.3195266272e-03 1.9043454702e+01 -2.4148935013e+02 0
3.5640668524e-02 9.3195266272e-03 1.8968207020e+01 -2.2784771723e+02 0
3.6142061281e-02 9.3195266272e-03 1.8905773066e+01 -2.1022690812e+02 0
3.6643454039e-02 9.3195266272e-03 1.8849586803e+01 -2.0287933661e+02 0
3.7144846797e-02 9.3195266272e-03 1.8802865543e+01 -1.9182730817e+02 0
3.7646239554e-02 9.3195266272e-03 1.8765263891e+01 -1.7720594949e+02 0
3.8147632312e-02 9.3195266272e-03 1.8736452687e+01 -1.5914403815e+02 0
3.8649025070e-02 9.3195266272e-03 1.8711206456e+01 -1.5003723819e+02 0
3.9150417827e-02 9.3195266272e-03 1.8691731021e+01 -1.3995617089e+02 0
3.9651810585e-02 9.3195266272e-03 1.8678193609e+01 -1.2784087530e+02 0
4.0153203343e-02 9.3195266272e-03 1.8670388829e+01 -1.1376168281e+02 0
4.0654596100e-02 9.3195266272e-03 1.8665214302e+01 -1.0346467029e+02 0
4.1155988858e-02 9.3195266272e-03 1.8655004712e+01 -9.7082237727e+01 0
4.1657381616e-02 9.3195266272e-03 1.8646793427e+01 -8.9377693415e+01 0
4.2158774373e-02 9.3195266272e-03 1.8644375782e+01 -8.0380535929e+01 0
4.2660167131e-02 9.3195266272e-03 1.8647561474e+01 -7.0133205370e+01 0
4.3161559889e-02 9.3195266272e-03 1.8649681582e+01 -6.4366230112e+01 0
4.3662952646e-02 9.3195266272e-03 1.8654716732e+01 -5.8543588242e+01 0
4.4164345404e-02 9.3195266272e-03 1.8663443818e+01 -5.1838445373e+01 0
4.4665738162e-02 9.3195266272e-03 1.8675746287e+01 -4.4278643023e+01 0
4.5167130919e-02 9.3195266272e-03 1.8691512365e+01 -3.5890881539e+01 0
4.5668523677e-02 9.3195266272e-03 1.8703149533e+01 -3.1039178223e+01 0
4.6169916435e-02 9.3195266272e-03 1.8716597874e+01 -2.6073091781e+01 0
4.6671309192e-02 9.3195266272e-03 1.8732253795e+01 -2.0728957715e+01 0
4.7172701950e-02 9.3195266272e-03 1.8750050861e+01 -1.5018143554e+01 0
4.7674094708e-02 9.3195266272e-03 1.8769925239e+01 -8.9515717668e+00 0
4.8175487465e-02 9.3195266272e-03 1.8786380362e+01 -5.2588325392e+00 0
4.8676880223e-02 9.3195266272e-03 1.8802057299e+01 -2.5482218503e+00 0
4.9178272981e-02 9.3195266272e-03 1.8818997407e+01 2.2711644032e-01 0
4.9679665738e-02 9.3195266272e-03 1.8837164379e+01 3.0653242440e+00 0
5.0181058496e-02 9.3195266272e-03 1.8856523269e+01 5.9646130544e+00 0
5.0682451253e-02 9.3195266272e-03 1.8875856648e+01 8.5271556333e+00 0
5.1183844011e-02 9.3195266272e-03 1.8890587836e+01 9.2634831700e+00 0
5.1685236769e-02 9.3195266272e-03 1.8901938094e+01 5.6440567166e+00 0
5.2186629526e-02 9.3195266272e-03 1.8912629412e+01 5.8888480902e-01 0
5.2688022284e-02 9.3195266272e-03 1.8924888695e+01 -3.5133216878e+00 0
5.3189415042e-02 9.3195266272e-03 1.8938673574e+01 -6.6883059139e+00 0
5.3690807799e-02 9.3195266272e-03 1.8952155469e+01 -9.4351822826e+00 0
5.4192200557e-02 9.3195266272e-03 1.8962796991e+01 -1.2476784679e+01 0
5.4693593315e-02 9.3195266272e-03 1.8974460455e+01 -1.4819510465e+01 0
5.5194986072e-02 9.3195266272e-03 1.8987119164e+01 -1.6481611327e+01 0
5.5696378830e-02 9.3195266272e-03 1.9000747331e+01 -1.7480715082e+01 0
5.6197771588e-02 9.3195266272e-03 1.9015320045e+01 -1.7833851831e+01 0
5.6699164345e-02 9.3195266272e-03 1.9030427979e+01 -1.7654755182e+01 0
5.7200557103e-02 9.3195266272e-03 1.9042027273e+01 -1.7997018202e+01 0
5.7701949861e-02 9.3195266272e-03 1.9054256085e+01 -1.7843790120e+01 0
5.8203342618e-02 9.3195266272e-03 1.9067098750e+01 -1.7207393080e+01 0
5.8704735376e-02 9.3195266272e-03 1.9080540115e+01 -1.6099747569e+01 0
5.9206128134e-02 9.3195266272e-03 1.9094565520e+01 -1.4532388508e+01 0
5.9707520891e-02 9.3195266272e-03 1.9109160771e+01 -1.2516480573e+01 0
6.0208913649e-02 9.3195266272e-03 1.9122563336e+01 -1.0743880231e+01 0
6.0710306407e-02 9.3195266272e-03 1.9134484751e+01 -9.4656345460e+00 0
6.1211699164e-02 9.3195266272e-03 1.9146754106e+01 -8.0177593907e+00 0
6.1713091922e-02 9.3195266272e-03 1.9159363202e+01 -6.4042498565e+00 0
6.2214484680e-02 9.3195266272e-03 1.9172304092e+01 -4.6289775259e+00 0
6.2715877437e-02 9.3195266272e-03 1.9185569074e+01 -2.6956951709e+00 0
6.3217270195e-02 9.3195266272e-03 1.9199150680e+01 -6.0804124098e-01 0
6.3718662953e-02 9.3195266272e-03 1.9211667840e+01 2.3127426883e-01 0
6.4220055710e-02 9.3195266272e-03 1.9222883945e+01 -5.4581241879e-01 0
6.4721448468e-02 9.3195266272e-03 1.9234255546e+01 -1.4951144290e+00 0
6.5222841226e-02 9.3195266272e-03 1.9245779164e+01 -2.6127807645e+00 0
6.5724233983e-02 9.3195266272e-03 1.9257451420e+01 -3.8950736043e+00 0
6.6225626741e-02 9.3195266272e-03 1.9269269032e+01 -5.3383642059e+00 0
6.6727019499e-02 9.3195266272e-03 1.9281228818e+01 -6.9391289826e+00 0
6.7228412256e-02 9.3195266272e-03 1.9293258977e+01 -8.7095224033e+00 0
6.7729805014e-02 9.3195266272e-03 1.9304089614e+01 -1.0903570091e+01 0
6.8231197772e-02 9.3195266272e-03 1.9315030357e+01 -1.3194245239e+01 0
6.8732590529e-02 9.3195266272e-03 1.9326078861e+01 -1.5579491617e+01 0
6.9233983287e-02 9.3195266272e-03 1.9336247296e+01 -1.7465939632e+01 0
6.9735376045e-02 9.3195266272e-03 1.9346600576e+01 -1.8941700190e+01 0
7.0236768802e-02 9.3195266272e-03 1.9357300044e+01 -2.0075391974e+01 0
7.0738161560e-02 9.3195266272e-03 1.9368338526e+01 -2.0874100353e+01 0
7.1239554318e-02 9.3195266272e-03 1.9379841149e+01 -2.0404648909e+01 0
7.1740947075e-02 9.3195266272e-03 1.9392260666e+01 -1.5326389488e+01 0
7.2242339833e-02 9.3195266272e-03 1.9404885248e+01 -1.0611088236e+01 0
7.2743732591e-02 9.3195266272e-03 1.9417710754e+01 -6.2514235128e+00 0
7.3245125348e-02 9.3195266272e-03 1.9430733157e+01 -2.2402681993e+00 0
7.3746518106e-02 9.3195266272e-03 1.9443948535e+01 1.4293166846e+00 0
7.4247910864e-02 9.3195266272e-03 1.9457353068e+01 4.7640881122e+00 0
7.4749303621e-02 9.3195266272e-03 1.9470943037e+01 7.7706269463e+00 0
7.5250696379e-02 9.3195266272e-03 1.9484714818e+01 1.0455343609e+01 0
7.5752089136e-02 9.3195266272e-03 1.9498341785e+01 1.5188081571e+01 0
7.6253481894e-02 9.3195266272e-03 1.9511842008e+01 1.9435195980e+01 0
7.6754874652e-02 9.3195266272e-03 1.9525271632e+01 2.2554034807e+01 0
7.7256267409e-02 9.3195266272e-03 1.9538632000e+01 2.4566086943e+01 0
7.7757660167e-02 9.3195266272e-03 1.9551924421e+01 2.5492301692e+01 0
7.8259052925e-02 9.3195266272e-03 1.9565150173e+01 2.5353105520e+01 0
7.8760445682e-02 9.3195266272e-03 1.9578310501e+01 2.4168418181e+01 0
7.9261838440e-02 9.3195266272e-03 1.9591406620e+01 2.1957668257e+01 0
7.9763231198e-02 9.3195266272e-03 1.9604439716e+01 1.8739808138e+01 0
8.0264623955e-02 9.3195266272e-03 1.9613120750e+01 1.3462545825e+01 0
8.0766016713e-02 9.3195266272e-03 1.9621177623e+01 6.8894646223e+00 0
8.1267409471e-02 9.3195266272e-03 1.9628948822e+01 -8.8129976593e-01 0
8.1768802228e-02 9.3195266272e-03 1.9636439498e+01 -9.8281463758e+00 0
8.2270194986e-02 9.3195266272e-03 1.9643654681e+01 -1.9929988325e+01 0
8.2771587744e-02 9.3195266272e-03 1.9650599281e+01 -3.1166237679e+01 0
8.3272980501e-02 9.3195266272e-03 1.9657278094e+01 -4.3516790840e+01 0
8.3774373259e-02 9.3195266272e-03 1.9663695801e+01 -5.6962014455e+01 0
8.4275766017e-02 9.3195266272e-03 1.9669856977e+01 -7.1482731799e+01 0
8.4777158774e-02 9.3195266272e-03 1.9672655603e+01 -8.6417286555e+01 0
8.5278551532e-02 9.3195266272e-03 1.9672121603e+01 -1.0142607601e+02 0
8.5779944290e-02 9.3195266272e-03 1.9671294294e+01 -1.1701742270e+02 0
8.6281337047e-02 9.3195266272e-03 1.9670178698e+01 -1.3318135214e+02 0
8.6782729805e-02 9.3195266272e-03 1.9668779724e+01 -1.4990811532e+02 0
8.7284122563e-02 9.3195266272e-03 1.9667102171e+01 -1.6718818249e+02 0
8.7785515320e-02 9.3195266272e-03 1.9665150731e+01 -1.8501223698e+02 0
8.8286908078e-02 9.3195266272e-03 1.9662929992e+01 -2.0337116935e+02 0
8.8788300836e-02 9.3195266272e-03 1.9660444438e+01 -2.2225607164e+02 0
8.9289693593e-02 9.3195266272e-03 1.9657698457e+01 -2.4165823191e+02 0
8.9791086351e-02 9.3195266272e-03 1.9653747642e+01 -2.5815443487e+02 0
9.0292479109e-02 9.3195266272e-03 1.9648715391e+01 -2.7132215421e+02 0
9.0793871866e-02 9.3195266272e-03 1.9643564909e+01 -2.8434358229e+02 0
9.1295264624e-02 9.3195266272e-03 1.9638298111e+01 -2.9722109562e+02 0
9.1796657382e-02 9.3195266272e-03 1.9632916873e+01 -3.0995701970e+02 0
9.2298050139e-02 9.3195266272e-03 1.9627423031e+01 -3.2255363036e+02 0
9.2799442897e-02 9.3195266272e-03 1.9621818380e+01 -3.3501315508e+02 0
9.3300835655e-02 9.3195266272e-03 1.9616104680e+01 -3.4733777427e+02 0
9.3802228412e-02 9.3195266272e-03 1.9610283651e+01 -3.5952962250e+02 0
9.4303621170e-02 9.3195266272e-03 1.9604356981e+01 -3.7159078967e+02 0
9.4805013928e-02 9.3195266272e-03 1.9598326318e+01 -3.8352332221e+02 0
9.5306406685e-02 9.3195266272e-03 1.9595789440e+01 -3.8842834997e+02 0
9.5807799443e-02 9.3195266272e-03 1.9593766332e+01 -3.9197425399e+02 0
9.6309192201e-02 9.3195266272e-03 1.9591824085e+01 -3.9499434240e+02 0
9.6810584958e-02 9.3195266272e-03 1.9589961460e+01 -3.9749667415e+02 0
9.7311977716e-02 9.3195266272e-03 1.9588177240e+01 -3.9948914486e+02 0
9.7813370474e-02 9.3195266272e-03 1.9586470236e+01 -4.0097949089e+02 0
9.8314763231e-02 9.3195266272e-03 1.9584839281e+01 -4.0197529337e+02 0
9.8816155989e-02 9.3195266272e-03 1.9583283233e+01 -4.0248398202e+02 0
9.9317548747e-02 9.3195266272e-03 1.9581800970e+01 -4.0251283891e+02 0
9.9818941504e-02 9.3195266272e-03 1.9580391396e+01 -4.0206900214e+02 0
1.0032033426e-01 9.3195266272e-03 1.9579053432e+01 -4.0115946928e+02 0
1.0082172702e-01 9.3195266272e-03 1.9581120544e+01 -3.9842101009e+02 0
1.0132311978e-01 9.3195266272e-03 1.9585370656e+01 -3.9434561251e+02 0
1.0182451253e-01 9.3195266272e-03 1.9589797041e+01 -3.8976041055e+02 0
1.0232590529e-01 9.3195266272e-03 1.9594397140e+01 -3.8467280655e+02 0
1.0282729805e-01 9.3195266272e-03 1.9599168441e+01 -3.7909006064e+02 0
1.0332869081e-01 9.3195266272e-03 1.9604108483e+01 -3.7301929408e+02 0
1.0383008357e-01 9.3195266272e-03 1.9611975882e+01 -3.5855732115e+02 0
1.0433147632e-01 9.3195266272e-03 1.9622035414e+01 -3.3826020258e+02 0
1.0483286908e-01 9.3195266272e-03 1.9632097468e+01 -3.1852028030e+02 0
1.0533426184e-01 9.3195266272e-03 1.9642162010e+01 -2.9932968953e+02 0
1.0583565460e-01 9.3195266272e-03 1.9652229005e+01 -2.8068071244e+02 0
1.0633704735e-01 9.3195266272e-03 1.9662298418e+01 -2.6256577470e+02 0
1.0683844011e-01 9.3195266272e-03 1.9674893392e+01 -2.4530476732e+02 0
1.0733983287e-01 9.3195266272e-03 1.9688679421e+01 -2.2878331835e+02 0
1.0784122563e-01 9.3195266272e-03 1.9702329803e+01 -2.1283475214e+02 0
1.0834261838e-01 9.3195266272e-03 1.9715846401e+01 -1.9745120238e+02 0
1.0884401114e-01 9.3195266272e-03 1.9729231043e+01 -1.8262494574e+02 0
1.0934540390e-01 9.3195266272e-03 1.9742485526e+01 -1.6834839869e+02 0
1.0984679666e-01 9.3195266272e-03 1.9755611612e+01 -1.5461411435e+02 0
1.1034818942e-01 9.3195266272e-03 1.9768611033e+01 -1.4141477941e+02 0
1.1084958217e-01 9.3195266272e-03 1.9781485491e+01 -1.2874321115e+02 0
1.1135097493e-01 9.3195266272e-03 1.9794236655e+01 -1.1659235460e+02 0
1.1185236769e-01 9.3195266272e-03 1.9806866166e+01 -1.0495527966e+02 0
1.1235376045e-01 9.3195266272e-03 1.9819375636e+01 -9.3825178385e+01 0
1.1285515320e-01 9.3195266272e-03 1.9831766650e+01 -8.3195362298e+01 0
1.1335654596e-01 9.3195266272e-03 1.9845035154e+01 -7.9994638978e+01 0
1.1385793872e-01 9.3195266272e-03 1.9858201444e+01 -7.7131989606e+01 0
1.1435933148e-01 9.3195266272e-03 1.9871223321e+01 -7.4294275686e+01 0
1.1486072423e-01 9.3195266272e-03 1.9884102657e+01 -7.1481173540e+01 0
1.1536211699e-01 9.3195266272e-03 1.9896841292e+01 -6.8692365052e+01 0
1.1586350975e-01 9.3195266272e-03 1.9909441035e+01 -6.5927537554e+01 0
1.1636490251e-01 9.3195266272e-03 1.9921903665e+01 -6.3186383711e+01 0
1.1686629526e-01 9.3195266272e-03 1.9934230930e+01 -6.0468601405e+01 0
1.1736768802e-01 9.3195266272e-03 1.9946424547e+01 -5.7773893625e+01 0
1.1786908078e-01 9.3195266272e-03 1.9958486207e+01 -5.5101968363e+01 0
1.1837047354e-01 9.3195266272e-03 1.9970417571e+01 -5.2452538504e+01 0
1.1887186630e-01 9.3195266272e-03 1.9982220271e+01 -4.9825321732e+01 0
1.1937325905e-01 9.3195266272e-03 1.9993895916e+01 -4.7220040422e+01 0
1.1987465181e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.2037604457e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.2087743733e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.2137883008e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.2188022284e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.2238161560e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.2288300836e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.2338440111e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.2388579387e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.2438718663e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.2488857939e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.2538997214e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.2589136490e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.2639275766e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.2689415042e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.2739554318e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.2789693593e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.2839832869e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.2889972145e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.2940111421e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.2990250696e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.3040389972e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.3090529248e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.3140668524e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.3190807799e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.3240947075e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.3291086351e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.3341225627e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.3391364903e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.3441504178e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.3491643454e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.3541782730e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.3591922006e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.3642061281e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.3692200557e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.3742339833e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.3792479109e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.3842618384e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.3892757660e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.3942896936e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.3993036212e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.4043175487e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.4093314763e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.4143454039e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.4193593315e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.4243732591e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.4293871866e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.4344011142e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.4394150418e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.4444289694e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.4494428969e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.4544568245e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.4594707521e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.4644846797e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.4694986072e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.4745125348e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.4795264624e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.4845403900e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.4895543175e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.4945682451e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.4995821727e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.5045961003e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.5096100279e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.5146239554e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.5196378830e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.5246518106e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.5296657382e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.5346796657e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.5396935933e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.5447075209e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.5497214485e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.5547353760e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.5597493036e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.5647632312e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.5697771588e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.5747910864e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.5798050139e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.5848189415e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.5898328691e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.5948467967e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.5998607242e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.6048746518e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.6098885794e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.6149025070e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.6199164345e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.6249303621e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.6299442897e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.6349582173e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.6399721448e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.6449860724e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0
1.6500000000e-01 9.3195266272e-03 2.0000000000e+01 0.0000000000e+00 0

-1.5000000000e-02 9.8520710059e-03 1.8042351198e+01 1.4429528247e-10 0
-1.4498607242e-02 9.8520710059e-03 1.8028491386e+01 -1.2317379908e-10 0
-1.3997214485e-02 9.8520710059e-03 1.8020928498e+01 -1.3691758476e-10 0
-1.3495821727e-02 9.8520710059e-03 1.8017290307e+01 2.1566047864e-09 0
-1.2994428969e-02 9.8520710059e-03 1.8022532119e+01 -2.2109208561e-08 0
-1.2493036212e-02 9.8520710059e-03 1.8034626854e+01 -8.2233643859e-08 0
-1.1991643454e-02 9.8520710059e-03 1.8056056961e+01 -2.3361323445e-08 0
-1.1490250696e-02 9.8520710059e-03 1.8088511464e+01 3.4261500531e-08 0
-1.0988857939e-02 9.8520710059e-03 1.8131747920e+01 9.6077796536e-08 0
-1.0487465181e-02 9.8520710059e-03 1.8188730990e+01 4.2262842843e-07 0
-9.9860724234e-03 9.8520710059e-03 1.8260698909e+01 -7.7436395061e-07 0
-9.4846796657e-03 9.8520710059e-03 1.8348141510e+01 -9.9056825464e-06 0
-8.9832869081e-03 9.8520710059e-03 1.8453745076e+01 2.5551890390e-05 0
-8.4818941504e-03 9.8520710059e-03 1.8577746730e+01 4.8559600494e-05 0
-7.9805013928e-03 9.8520710059e-03 1.8721697103e+01 -2.4959230635e-04 0
-7.4791086351e-03 9.8520710059e-03 1.8885736642e+01 1.9311057261e-04 0
-6.9777158774e-03 9.8520710059e-03 1.9070298379e+01 1.9122815630e-04 0
-6.4763231198e-03 9.8520710059e-03 1.9275794104e+01 -6.3025536847e-04 0
-5.9749303621e-03 9.8520710059e-03 1.9499544966e+01 3.4762805792e-04 0
-5.4735376045e-03 9.8520710059e-03 1.9740849626e+01 6.4579143242e-05 0
-4.9721448468e-03 9.8520710059e-03 1.9998054693e+01 -3.7840544118e-04 0
-4.4707520891e-03 9.8520710059e-03 2.0266822856e+01 6.3014340062e-04 0
-3.9693593315e-03 9.8520710059e-03 2.0546190646e+01 -8.0115113695e-04 0
-3.4679665738e-03 9.8520710059e-03 2.0830438329e+01 1.1557944549e-03 0
-2.9665738162e-03 9.8520710059e-03 2.1118125786e+01 -1.6276501940e-03 0
-2.4651810585e-03 9.8520710059e-03 2.1404365503e+01 2.7736512486e-03 0
-1.9637883008e-03 9.8520710059e-03 2.1689136369e+01 -7.6927547553e-04 0
-1.4623955432e-03 9.8520710059e-03 2.1968797984e+01 -7.8810304681e-03 0
-9.6100278552e-04 9.8520710059e-03 2.2242698493e+01 1.8124168780e-02 0
-4.5961002786e-04 9.8520710059e-03 2.2510820728e+01 3.6425648634e-02 0
4.1782729805e-05 9.8520710059e-03 2.2773039467e+01 -2.1936240778e-01 0
5.4317548747e-04 9.8520710059e-03 2.3030853847e+01 3.0729236483e-01 0
1.0445682451e-03 9.8520710059e-03 2.3285164232e+01 -1.9950964373e-01 0
1.5459610028e-03 9.8520710059e-03 2.3538790077e+01 1.0802243194e+00 0
2.0473537604e-03 9.8520710059e-03 2.3793092472e+01 -3.6908210148e+00 0
2.5487465181e-03 9.8520710059e-03 2.4050523724e+01 -9.3749256502e+00 0
3.0501392758e-03 9.8520710059e-03 2.4325171638e+01 5.3663941868e+01 0
3.5515320334e-03 9.8520710059e-03 2.4624775365e+01 -5.2545312718e+00 0
4.0529247911e-03 9.8520710059e-03 2.4871243997e+01 -3.2043174981e+02 0
4.5543175487e-03 9.8520710059e-03 2.5243784555e+01 4.3495645128e+02 0
